split,channel,uav_id,flight_cycle,RUL,value,previous_value,next_value,direction,lower_bound,upper_bound,distance_beyond_bound_iqr,extreme_run_length,isolated_spike,cooccurring_channel_count,cooccurring_channels,change_from_previous,change_to_next
test,telemetry_04,UAV_0101,98,,-125.55620624564462,-125.87101026067972,-125.87243259961178,high,-126.04453561039314,-125.74584443465695,4.444280350145725,1,True,2,telemetry_04;telemetry_24,0.3148040150351079,-0.31622635396716703
train,telemetry_26,UAV_0068,137,64.0,-7035.807687370576,-7064.207786927404,-7076.478012870336,high,-7651.659774678616,-7320.116381507856,6.002716084696468,201,False,3,telemetry_01;telemetry_18;telemetry_26,28.400099556828536,-40.67032549976011
train,telemetry_26,UAV_0068,138,63.0,-7076.478012870336,-7035.807687370576,-7026.566221304644,high,-7651.659774678616,-7320.116381507856,5.144028249672436,201,False,3,telemetry_01;telemetry_18;telemetry_26,-40.67032549976011,49.9117915656916
train,telemetry_26,UAV_0068,139,62.0,-7026.566221304644,-7076.478012870336,-7053.815219356134,high,-7651.659774678616,-7320.116381507856,6.197834623608815,201,False,3,telemetry_01;telemetry_18;telemetry_26,49.9117915656916,-27.248998051489252
train,telemetry_26,UAV_0068,140,61.0,-7053.815219356134,-7026.566221304644,-7023.309909137003,high,-7651.659774678616,-7320.116381507856,5.622516308451849,201,False,3,telemetry_01;telemetry_18;telemetry_26,-27.248998051489252,30.50531021913048
train,telemetry_26,UAV_0068,141,60.0,-7023.309909137003,-7053.815219356134,-7031.246302292416,high,-7651.659774678616,-7320.116381507856,6.26658636363142,201,False,3,telemetry_01;telemetry_18;telemetry_26,30.50531021913048,-7.936393155412588
train,telemetry_26,UAV_0068,142,59.0,-7031.246302292416,-7023.309909137003,-6998.909275010147,high,-7651.659774678616,-7320.116381507856,6.09902231852534,201,False,3,telemetry_01;telemetry_18;telemetry_26,-7.936393155412588,32.33702728226854
train,telemetry_26,UAV_0068,143,58.0,-6998.909275010147,-7031.246302292416,-7018.802374575685,high,-7651.659774678616,-7320.116381507856,6.781766103014795,201,False,3,telemetry_01;telemetry_18;telemetry_26,32.33702728226854,-19.89309956553734
train,telemetry_26,UAV_0068,144,57.0,-7018.802374575685,-6998.909275010147,-7020.06965260006,high,-7651.659774678616,-7320.116381507856,6.361755631302453,201,False,3,telemetry_01;telemetry_18;telemetry_26,-19.89309956553734,-1.2672780243756279
train,telemetry_26,UAV_0068,145,56.0,-7020.06965260006,-7018.802374575685,-7042.581651391958,high,-7651.659774678616,-7320.116381507856,6.33499911510169,201,False,3,telemetry_01;telemetry_18;telemetry_26,-1.2672780243756279,-22.511998791897895
train,telemetry_26,UAV_0068,146,55.0,-7042.581651391958,-7020.06965260006,-7030.040895332315,high,-7651.659774678616,-7320.116381507856,5.8596948418474115,201,False,3,telemetry_01;telemetry_18;telemetry_26,-22.511998791897895,12.540756059643172
train,telemetry_26,UAV_0068,147,54.0,-7030.040895332315,-7042.581651391958,-7063.404459522779,high,-7651.659774678616,-7320.116381507856,6.124472527742328,201,False,3,telemetry_01;telemetry_18;telemetry_26,12.540756059643172,-33.363564190463876
train,telemetry_26,UAV_0068,148,53.0,-7063.404459522779,-7030.040895332315,-7021.341655651046,high,-7651.659774678616,-7320.116381507856,5.420055084524084,201,False,3,telemetry_01;telemetry_18;telemetry_26,-33.363564190463876,42.062803871733195
train,telemetry_26,UAV_0068,149,52.0,-7021.341655651046,-7063.404459522779,-7019.708602046849,high,-7651.659774678616,-7320.116381507856,6.30814283764207,201,False,3,telemetry_01;telemetry_18;telemetry_26,42.062803871733195,1.6330536041969026
train,telemetry_26,UAV_0068,150,51.0,-7019.708602046849,-7021.341655651046,-6996.900072932956,high,-7651.659774678616,-7320.116381507856,6.342622110837812,201,False,3,telemetry_01;telemetry_18;telemetry_26,1.6330536041969026,22.80852911389229
train,telemetry_26,UAV_0068,151,50.0,-6996.900072932956,-7019.708602046849,-7021.184861056624,high,-7651.659774678616,-7320.116381507856,6.824187139989259,201,False,3,telemetry_01;telemetry_18;telemetry_26,22.80852911389229,-24.284788123667568
train,telemetry_26,UAV_0068,152,49.0,-7021.184861056624,-6996.900072932956,-7017.323762578303,high,-7651.659774678616,-7320.116381507856,6.311453300717369,201,False,3,telemetry_01;telemetry_18;telemetry_26,-24.284788123667568,3.861098478320855
train,telemetry_26,UAV_0068,153,48.0,-7017.323762578303,-7021.184861056624,-7018.36507299528,high,-7651.659774678616,-7320.116381507856,6.392974120932675,201,False,7,telemetry_01;telemetry_04;telemetry_10;telemetry_11;telemetry_18;telemetry_24;telemetry_26,3.861098478320855,-1.0413104169765575
train,telemetry_26,UAV_0068,154,47.0,-7018.36507299528,-7017.323762578303,-6994.3641691419325,high,-7651.659774678616,-7320.116381507856,6.370988543572424,201,False,3,telemetry_01;telemetry_18;telemetry_26,-1.0413104169765575,24.000903853347154
train,telemetry_26,UAV_0068,155,46.0,-6994.3641691419325,-7018.36507299528,-7006.83871570562,high,-7651.659774678616,-7320.116381507856,6.877728627778835,201,False,3,telemetry_01;telemetry_18;telemetry_26,24.000903853347154,-12.474546563687909
train,telemetry_26,UAV_0068,156,45.0,-7006.83871570562,-6994.3641691419325,-7022.628765149183,high,-7651.659774678616,-7320.116381507856,6.614348847802823,201,False,3,telemetry_01;telemetry_18;telemetry_26,-12.474546563687909,-15.790049443562566
train,telemetry_26,UAV_0068,157,44.0,-7022.628765149183,-7006.83871570562,-7024.155142095502,high,-7651.659774678616,-7320.116381507856,6.2809676120983005,201,False,3,telemetry_01;telemetry_18;telemetry_26,-15.790049443562566,-1.5263769463190329
train,telemetry_26,UAV_0068,158,43.0,-7024.155142095502,-7022.628765149183,-7005.599206411201,high,-7651.659774678616,-7320.116381507856,6.248740643187688,201,False,3,telemetry_01;telemetry_18;telemetry_26,-1.5263769463190329,18.555935684301403
train,telemetry_26,UAV_0068,159,42.0,-7005.599206411201,-7024.155142095502,-7026.209257672037,high,-7651.659774678616,-7320.116381507856,6.640519072393816,201,False,3,telemetry_01;telemetry_18;telemetry_26,18.555935684301403,-20.61005126083637
train,telemetry_26,UAV_0068,160,41.0,-7026.209257672037,-7005.599206411201,-7004.910185876292,high,-7651.659774678616,-7320.116381507856,6.20537133065749,201,False,3,telemetry_01;telemetry_18;telemetry_26,-20.61005126083637,21.299071795744567
train,telemetry_26,UAV_0068,161,40.0,-7004.910185876292,-7026.209257672037,-6988.536089643958,high,-7651.659774678616,-7320.116381507856,6.6550666213533365,201,False,3,telemetry_01;telemetry_18;telemetry_26,21.299071795744567,16.374096232334523
train,telemetry_26,UAV_0068,162,39.0,-6988.536089643958,-7004.910185876292,-6989.380558431347,high,-7651.659774678616,-7320.116381507856,7.0007790559465,201,False,3,telemetry_01;telemetry_18;telemetry_26,16.374096232334523,-0.8444687873889052
train,telemetry_26,UAV_0068,163,38.0,-6989.380558431347,-6988.536089643958,-7026.572718565888,high,-7651.659774678616,-7320.116381507856,6.9829494697340015,201,False,3,telemetry_01;telemetry_18;telemetry_26,-0.8444687873889052,-37.192160134541155
train,telemetry_26,UAV_0068,164,37.0,-7026.572718565888,-6989.380558431347,-7012.79223884071,high,-7651.659774678616,-7320.116381507856,6.197697444495486,201,False,3,telemetry_01;telemetry_18;telemetry_26,-37.192160134541155,13.780479725178338
train,telemetry_26,UAV_0068,165,36.0,-7012.79223884071,-7026.572718565888,-7018.340712301524,high,-7651.659774678616,-7320.116381507856,6.4886498810791515,201,False,3,telemetry_01;telemetry_18;telemetry_26,13.780479725178338,-5.548473460814421
train,telemetry_26,UAV_0068,166,35.0,-7018.340712301524,-7012.79223884071,-7023.17999413613,high,-7651.659774678616,-7320.116381507856,6.371502880035771,201,False,3,telemetry_01;telemetry_18;telemetry_26,-5.548473460814421,-4.839281834605572
train,telemetry_26,UAV_0068,167,34.0,-7023.17999413613,-7018.340712301524,-6972.927897034856,high,-7651.659774678616,-7320.116381507856,6.269329307767383,201,False,3,telemetry_01;telemetry_18;telemetry_26,-4.839281834605572,50.25209710127365
train,telemetry_26,UAV_0068,168,33.0,-6972.927897034856,-7023.17999413613,-6978.042340344797,high,-7651.659774678616,-7320.116381507856,7.3303206801025915,201,False,3,telemetry_01;telemetry_18;telemetry_26,50.25209710127365,-5.114443309940725
train,telemetry_26,UAV_0068,169,32.0,-6978.042340344797,-6972.927897034856,-7004.235100324971,high,-7651.659774678616,-7320.116381507856,7.222337520410593,201,False,3,telemetry_01;telemetry_18;telemetry_26,-5.114443309940725,-26.192759980174742
train,telemetry_26,UAV_0068,170,31.0,-7004.235100324971,-6978.042340344797,-6988.374791333278,high,-7651.659774678616,-7320.116381507856,6.669319955778291,201,False,3,telemetry_01;telemetry_18;telemetry_26,-26.192759980174742,15.860308991693273
train,telemetry_26,UAV_0068,171,30.0,-6988.374791333278,-7004.235100324971,-6998.519517677959,high,-7651.659774678616,-7320.116381507856,7.004184607672204,201,False,3,telemetry_01;telemetry_18;telemetry_26,15.860308991693273,-10.144726344680748
train,telemetry_26,UAV_0068,172,29.0,-6998.519517677959,-6988.374791333278,-6982.1070515128085,high,-7651.659774678616,-7320.116381507856,6.789995195741469,201,False,3,telemetry_01;telemetry_18;telemetry_26,-10.144726344680748,16.412466165150363
train,telemetry_26,UAV_0068,173,28.0,-6982.1070515128085,-6998.519517677959,-6966.749122437043,high,-7651.659774678616,-7320.116381507856,7.136517749116196,201,False,3,telemetry_01;telemetry_18;telemetry_26,16.412466165150363,15.357929075765242
train,telemetry_26,UAV_0068,174,27.0,-6966.749122437043,-6982.1070515128085,-6998.827408583946,high,-7651.659774678616,-7320.116381507856,7.460775465435661,201,False,3,telemetry_01;telemetry_18;telemetry_26,15.357929075765242,-32.07828614690243
train,telemetry_26,UAV_0068,175,26.0,-6998.827408583946,-6966.749122437043,-6968.584363418605,high,-7651.659774678616,-7320.116381507856,6.783494579573866,201,False,3,telemetry_01;telemetry_18;telemetry_26,-32.07828614690243,30.243045165340845
train,telemetry_26,UAV_0068,176,25.0,-6968.584363418605,-6998.827408583946,-6937.885539190214,high,-7651.659774678616,-7320.116381507856,7.422027334314512,201,False,3,telemetry_01;telemetry_18;telemetry_26,30.243045165340845,30.69882422839055
train,telemetry_26,UAV_0068,177,24.0,-6937.885539190214,-6968.584363418605,-6991.870845872331,high,-7651.659774678616,-7320.116381507856,8.07018312334589,201,False,3,telemetry_01;telemetry_18;telemetry_26,30.69882422839055,-53.98530668211697
train,telemetry_26,UAV_0068,178,23.0,-6991.870845872331,-6937.885539190214,-6994.099152661413,high,-7651.659774678616,-7320.116381507856,6.930371097050481,201,False,3,telemetry_01;telemetry_18;telemetry_26,-53.98530668211697,-2.2283067890821258
train,telemetry_26,UAV_0068,179,22.0,-6994.099152661413,-6991.870845872331,-7020.991353546351,high,-7651.659774678616,-7320.116381507856,6.883324020122179,201,False,3,telemetry_01;telemetry_18;telemetry_26,-2.2283067890821258,-26.892200884937665
train,telemetry_26,UAV_0068,180,21.0,-7020.991353546351,-6994.099152661413,-6947.309113323376,high,-7651.659774678616,-7320.116381507856,6.315538897353621,201,False,3,telemetry_01;telemetry_18;telemetry_26,-26.892200884937665,73.68224022297545
train,telemetry_26,UAV_0068,181,20.0,-6947.309113323376,-7020.991353546351,-6974.062722460247,high,-7651.659774678616,-7320.116381507856,7.871219668513435,201,False,3,telemetry_01;telemetry_18;telemetry_26,73.68224022297545,-26.75360913687109
train,telemetry_26,UAV_0068,182,19.0,-6974.062722460247,-6947.309113323376,-6989.072082502184,high,-7651.659774678616,-7320.116381507856,7.3063606852984,201,False,3,telemetry_01;telemetry_18;telemetry_26,-26.75360913687109,-15.009360041936816
train,telemetry_26,UAV_0068,183,18.0,-6989.072082502184,-6974.062722460247,-6975.486308129784,high,-7651.659774678616,-7320.116381507856,6.989462437715332,201,False,3,telemetry_01;telemetry_18;telemetry_26,-15.009360041936816,13.5857743723991
train,telemetry_26,UAV_0068,184,17.0,-6975.486308129784,-6989.072082502184,-6991.120197547436,high,-7651.659774678616,-7320.116381507856,7.276303987164676,201,False,3,telemetry_01;telemetry_18;telemetry_26,13.5857743723991,-15.633889417651517
train,telemetry_26,UAV_0068,185,16.0,-6991.120197547436,-6975.486308129784,-6986.933560928849,high,-7651.659774678616,-7320.116381507856,6.946219816652506,201,False,3,telemetry_01;telemetry_18;telemetry_26,-15.633889417651517,4.186636618586817
train,telemetry_26,UAV_0068,186,15.0,-6986.933560928849,-6991.120197547436,-6977.823594371962,high,-7651.659774678616,-7320.116381507856,7.03461384571106,201,False,3,telemetry_01;telemetry_18;telemetry_26,4.186636618586817,9.10996655688723
train,telemetry_26,UAV_0068,187,14.0,-6977.823594371962,-6986.933560928849,-7001.282937910566,high,-7651.659774678616,-7320.116381507856,7.226955986172192,201,False,3,telemetry_01;telemetry_18;telemetry_26,9.10996655688723,-23.459343538604116
train,telemetry_26,UAV_0068,188,13.0,-7001.282937910566,-6977.823594371962,-6968.852632174727,high,-7651.659774678616,-7320.116381507856,6.7316500679943845,201,False,3,telemetry_01;telemetry_18;telemetry_26,-23.459343538604116,32.43030573583928
train,telemetry_26,UAV_0068,189,12.0,-6968.852632174727,-7001.282937910566,-6986.195630556269,high,-7651.659774678616,-7320.116381507856,7.4163632754566535,201,False,7,telemetry_01;telemetry_04;telemetry_10;telemetry_11;telemetry_18;telemetry_24;telemetry_26,32.43030573583928,-17.342998381542202
train,telemetry_26,UAV_0068,190,11.0,-6986.195630556269,-6968.852632174727,-6960.746787531947,high,-7651.659774678616,-7320.116381507856,7.050194046416193,201,False,3,telemetry_01;telemetry_18;telemetry_26,-17.342998381542202,25.44884302432183
train,telemetry_26,UAV_0068,191,10.0,-6960.746787531947,-6986.195630556269,-6993.750875438568,high,-7651.659774678616,-7320.116381507856,7.587505013365553,201,False,3,telemetry_01;telemetry_18;telemetry_26,25.44884302432183,-33.00408790662095
train,telemetry_26,UAV_0068,192,9.0,-6993.750875438568,-6960.746787531947,-6955.586733090056,high,-7651.659774678616,-7320.116381507856,6.89067732774385,201,False,3,telemetry_01;telemetry_18;telemetry_26,-33.00408790662095,38.16414234851163
train,telemetry_26,UAV_0068,193,8.0,-6955.586733090056,-6993.750875438568,-6944.406069976154,high,-7651.659774678616,-7320.116381507856,7.696451177992128,201,False,3,telemetry_01;telemetry_18;telemetry_26,38.16414234851163,11.180663113902483
train,telemetry_26,UAV_0068,194,7.0,-6944.406069976154,-6955.586733090056,-6945.624272238703,high,-7651.659774678616,-7320.116381507856,7.932512711442767,201,False,3,telemetry_01;telemetry_18;telemetry_26,11.180663113902483,-1.2182022625493119
train,telemetry_26,UAV_0068,195,6.0,-6945.624272238703,-6944.406069976154,-6961.454766642762,high,-7651.659774678616,-7320.116381507856,7.906792350206513,201,False,3,telemetry_01;telemetry_18;telemetry_26,-1.2182022625493119,-15.8304944040583
train,telemetry_26,UAV_0068,196,5.0,-6961.454766642762,-6945.624272238703,-6953.56354107064,high,-7651.659774678616,-7320.116381507856,7.572557184882816,201,False,3,telemetry_01;telemetry_18;telemetry_26,-15.8304944040583,7.891225572121584
train,telemetry_26,UAV_0068,197,4.0,-6953.56354107064,-6961.454766642762,-6957.568532551675,high,-7651.659774678616,-7320.116381507856,7.739167589863503,201,False,3,telemetry_01;telemetry_18;telemetry_26,7.891225572121584,-4.0049914810351765
train,telemetry_26,UAV_0068,198,3.0,-6957.568532551675,-6953.56354107064,-6923.366850464928,high,-7651.659774678616,-7320.116381507856,7.654608702717146,201,False,3,telemetry_01;telemetry_18;telemetry_26,-4.0049914810351765,34.201682086747496
train,telemetry_26,UAV_0068,199,2.0,-6923.366850464928,-6957.568532551675,-6928.6461659782535,high,-7651.659774678616,-7320.116381507856,8.376721643402183,201,False,3,telemetry_01;telemetry_18;telemetry_26,34.201682086747496,-5.279315513325855
train,telemetry_26,UAV_0068,200,1.0,-6928.6461659782535,-6923.366850464928,-6941.658021267593,high,-7651.659774678616,-7320.116381507856,8.265257475047463,201,False,3,telemetry_01;telemetry_18;telemetry_26,-5.279315513325855,-13.01185528933911
train,telemetry_26,UAV_0068,201,0.0,-6941.658021267593,-6928.6461659782535,,high,-7651.659774678616,-7320.116381507856,7.990533294437832,201,False,3,telemetry_01;telemetry_18;telemetry_26,-13.01185528933911,
train,telemetry_26,UAV_0071,404,5.0,-7659.6971902706355,-7643.048257972883,-7646.779915212034,low,-7651.659774678616,-7320.116381507856,0.16969696969700113,1,True,2,telemetry_24;telemetry_26,-16.648932297752253,12.917275058601263
train,telemetry_26,UAV_0071,406,3.0,-7655.104381360909,-7646.779915212034,-7641.900055745451,low,-7651.659774678616,-7320.116381507856,0.07272727272727797,1,True,2,telemetry_24;telemetry_26,-8.324466148875217,13.204325615458401
train,telemetry_26,UAV_0071,408,1.0,-7660.127766105921,-7641.900055745451,-7666.87345419208,low,-7651.659774678616,-7320.116381507856,0.17878787878788927,2,False,2,telemetry_24;telemetry_26,-18.227710360470155,-6.745688086159134
train,telemetry_26,UAV_0071,409,0.0,-7666.87345419208,-7660.127766105921,,low,-7651.659774678616,-7320.116381507856,0.32121212121214915,2,False,2,telemetry_24;telemetry_26,-6.745688086159134,
train,telemetry_26,UAV_0072,1,231.0,-7906.941070058071,,-7938.973983471267,low,-7651.659774678616,-7320.116381507856,5.389849728466226,232,False,3,telemetry_01;telemetry_18;telemetry_26,,-32.032913413196184
train,telemetry_26,UAV_0072,2,230.0,-7938.973983471267,-7906.941070058071,-7922.001237645583,low,-7651.659774678616,-7320.116381507856,6.06617264278497,232,False,3,telemetry_01;telemetry_18;telemetry_26,-32.032913413196184,16.972745825683887
train,telemetry_26,UAV_0072,3,229.0,-7922.001237645583,-7938.973983471267,-7906.184556102324,low,-7651.659774678616,-7320.116381507856,5.707820694813577,232,False,3,telemetry_01;telemetry_18;telemetry_26,16.972745825683887,15.81668154325962
train,telemetry_26,UAV_0072,4,228.0,-7906.184556102324,-7922.001237645583,-7936.010463457253,low,-7651.659774678616,-7320.116381507856,5.373877165600213,232,False,3,telemetry_01;telemetry_18;telemetry_26,15.81668154325962,-29.82590735492886
train,telemetry_26,UAV_0072,5,227.0,-7936.010463457253,-7906.184556102324,-7938.460682670408,low,-7651.659774678616,-7320.116381507856,6.003602733308843,232,False,3,telemetry_01;telemetry_18;telemetry_26,-29.82590735492886,-2.4502192131549236
train,telemetry_26,UAV_0072,6,226.0,-7938.460682670408,-7936.010463457253,-7926.039386740807,low,-7651.659774678616,-7320.116381507856,6.055335130471258,232,False,3,telemetry_01;telemetry_18;telemetry_26,-2.4502192131549236,12.421295929601001
train,telemetry_26,UAV_0072,7,225.0,-7926.039386740807,-7938.460682670408,-7933.61343295628,low,-7651.659774678616,-7320.116381507856,5.793079651103511,232,False,3,telemetry_01;telemetry_18;telemetry_26,12.421295929601001,-7.574046215473572
train,telemetry_26,UAV_0072,8,224.0,-7933.61343295628,-7926.039386740807,-7984.220010034835,low,-7651.659774678616,-7320.116381507856,5.952993329374301,232,False,3,telemetry_01;telemetry_18;telemetry_26,-7.574046215473572,-50.60657707855444
train,telemetry_26,UAV_0072,9,223.0,-7984.220010034835,-7933.61343295628,-7946.725221649729,low,-7651.659774678616,-7320.116381507856,7.02146897041182,232,False,3,telemetry_01;telemetry_18;telemetry_26,-50.60657707855444,37.494788385105494
train,telemetry_26,UAV_0072,10,222.0,-7946.725221649729,-7984.220010034835,-7884.049377783649,low,-7651.659774678616,-7320.116381507856,6.22982744142331,232,False,3,telemetry_01;telemetry_18;telemetry_26,37.494788385105494,62.67584386607996
train,telemetry_26,UAV_0072,11,221.0,-7884.049377783649,-7946.725221649729,-7900.545789859369,low,-7651.659774678616,-7320.116381507856,4.906528844317519,232,False,3,telemetry_01;telemetry_18;telemetry_26,62.67584386607996,-16.49641207571949
train,telemetry_26,UAV_0072,12,220.0,-7900.545789859369,-7884.049377783649,-7925.374761783778,low,-7651.659774678616,-7320.116381507856,5.2548237791846475,232,False,3,telemetry_01;telemetry_18;telemetry_26,-16.49641207571949,-24.828971924409416
train,telemetry_26,UAV_0072,13,219.0,-7925.374761783778,-7900.545789859369,-7912.779233991981,low,-7651.659774678616,-7320.116381507856,5.779047175128929,232,False,3,telemetry_01;telemetry_18;telemetry_26,-24.828971924409416,12.595527791797394
train,telemetry_26,UAV_0072,14,218.0,-7912.779233991981,-7925.374761783778,-7927.38975081393,low,-7651.659774678616,-7320.116381507856,5.513113073111789,232,False,3,telemetry_01;telemetry_18;telemetry_26,12.595527791797394,-14.610516821949204
train,telemetry_26,UAV_0072,15,217.0,-7927.38975081393,-7912.779233991981,-7908.62884046687,low,-7651.659774678616,-7320.116381507856,5.821590394211562,232,False,3,telemetry_01;telemetry_18;telemetry_26,-14.610516821949204,18.760910347059507
train,telemetry_26,UAV_0072,16,216.0,-7908.62884046687,-7927.38975081393,-7931.260570177124,low,-7651.659774678616,-7320.116381507856,5.42548425807819,232,False,3,telemetry_01;telemetry_18;telemetry_26,18.760910347059507,-22.63172971025324
train,telemetry_26,UAV_0072,17,215.0,-7931.260570177124,-7908.62884046687,-7921.982306968539,low,-7651.659774678616,-7320.116381507856,5.903316455114849,232,False,3,telemetry_01;telemetry_18;telemetry_26,-22.63172971025324,9.278263208584576
train,telemetry_26,UAV_0072,18,214.0,-7921.982306968539,-7931.260570177124,-7912.364065797097,low,-7651.659774678616,-7320.116381507856,5.707421004329494,232,False,3,telemetry_01;telemetry_18;telemetry_26,9.278263208584576,9.618241171441696
train,telemetry_26,UAV_0072,19,213.0,-7912.364065797097,-7921.982306968539,-7917.027217303949,low,-7651.659774678616,-7320.116381507856,5.504347471311102,232,False,3,telemetry_01;telemetry_18;telemetry_26,9.618241171441696,-4.663151506852046
train,telemetry_26,UAV_0072,20,212.0,-7917.027217303949,-7912.364065797097,-7897.586966941795,low,-7651.659774678616,-7320.116381507856,5.6028023379148,232,False,3,telemetry_01;telemetry_18;telemetry_26,-4.663151506852046,19.440250362154075
train,telemetry_26,UAV_0072,21,211.0,-7897.586966941795,-7917.027217303949,-7933.282787657146,low,-7651.659774678616,-7320.116381507856,5.192353041267255,232,False,3,telemetry_01;telemetry_18;telemetry_26,19.440250362154075,-35.69582071535115
train,telemetry_26,UAV_0072,22,210.0,-7933.282787657146,-7897.586966941795,-7877.708707444743,low,-7651.659774678616,-7320.116381507856,5.946012291170521,232,False,3,telemetry_01;telemetry_18;telemetry_26,-35.69582071535115,55.574080212403715
train,telemetry_26,UAV_0072,23,209.0,-7877.708707444743,-7933.282787657146,-7890.00675910179,low,-7651.659774678616,-7320.116381507856,4.772655893486359,232,False,3,telemetry_01;telemetry_18;telemetry_26,55.574080212403715,-12.298051657046926
train,telemetry_26,UAV_0072,24,208.0,-7890.00675910179,-7877.708707444743,-7900.183931488208,low,-7651.659774678616,-7320.116381507856,5.032309270306902,232,False,3,telemetry_01;telemetry_18;telemetry_26,-12.298051657046926,-10.177172386418533
train,telemetry_26,UAV_0072,25,207.0,-7900.183931488208,-7890.00675910179,-7843.000937058368,low,-7651.659774678616,-7320.116381507856,5.247183727685209,232,False,3,telemetry_01;telemetry_18;telemetry_26,-10.177172386418533,57.18299442983971
train,telemetry_26,UAV_0072,26,206.0,-7843.000937058368,-7900.183931488208,-7954.4147017359965,low,-7651.659774678616,-7320.116381507856,4.0398577207310735,232,False,3,telemetry_01;telemetry_18;telemetry_26,57.18299442983971,-111.41376467762802
train,telemetry_26,UAV_0072,27,205.0,-7954.4147017359965,-7843.000937058368,-7958.202860549763,low,-7651.659774678616,-7320.116381507856,6.392178318299776,232,False,3,telemetry_01;telemetry_18;telemetry_26,-111.41376467762802,-3.788158813766131
train,telemetry_26,UAV_0072,28,204.0,-7958.202860549763,-7954.4147017359965,-7907.697146681445,low,-7651.659774678616,-7320.116381507856,6.472159136022497,232,False,3,telemetry_01;telemetry_18;telemetry_26,-3.788158813766131,50.5057138683178
train,telemetry_26,UAV_0072,29,203.0,-7907.697146681445,-7958.202860549763,-7878.06763091242,low,-7651.659774678616,-7320.116381507856,5.40581305776982,232,False,3,telemetry_01;telemetry_18;telemetry_26,50.5057138683178,29.629515769024692
train,telemetry_26,UAV_0072,30,202.0,-7878.06763091242,-7907.697146681445,-7905.064861306537,low,-7651.659774678616,-7320.116381507856,4.780233979267872,232,False,3,telemetry_01;telemetry_18;telemetry_26,29.629515769024692,-26.99723039411674
train,telemetry_26,UAV_0072,31,201.0,-7905.064861306537,-7878.06763091242,-7902.057951033217,low,-7651.659774678616,-7320.116381507856,5.350236629453345,232,False,3,telemetry_01;telemetry_18;telemetry_26,-26.99723039411674,3.0069102733195905
train,telemetry_26,UAV_0072,32,200.0,-7902.057951033217,-7905.064861306537,-7883.730749132678,low,-7651.659774678616,-7320.116381507856,5.286750605159698,232,False,3,telemetry_01;telemetry_18;telemetry_26,3.0069102733195905,18.327201900538967
train,telemetry_26,UAV_0072,33,199.0,-7883.730749132678,-7902.057951033217,-7899.512003385358,low,-7651.659774678616,-7320.116381507856,4.899801518113051,232,False,3,telemetry_01;telemetry_18;telemetry_26,18.327201900538967,-15.7812542526799
train,telemetry_26,UAV_0072,34,198.0,-7899.512003385358,-7883.730749132678,-7916.890439486759,low,-7651.659774678616,-7320.116381507856,5.232997057653973,232,False,3,telemetry_01;telemetry_18;telemetry_26,-15.7812542526799,-17.37843610140044
train,telemetry_26,UAV_0072,35,197.0,-7916.890439486759,-7899.512003385358,-7935.92003483792,low,-7651.659774678616,-7320.116381507856,5.5999144965641445,232,False,3,telemetry_01;telemetry_18;telemetry_26,-17.37843610140044,-19.029595351161333
train,telemetry_26,UAV_0072,36,196.0,-7935.92003483792,-7916.890439486759,-7893.262157098267,low,-7651.659774678616,-7320.116381507856,6.001693479955081,232,False,3,telemetry_01;telemetry_18;telemetry_26,-19.029595351161333,42.65787773965258
train,telemetry_26,UAV_0072,37,195.0,-7893.262157098267,-7935.92003483792,-7889.208917284811,low,-7651.659774678616,-7320.116381507856,5.101041709090888,232,False,3,telemetry_01;telemetry_18;telemetry_26,42.65787773965258,4.053239813456457
train,telemetry_26,UAV_0072,38,194.0,-7889.208917284811,-7893.262157098267,-7907.154151275303,low,-7651.659774678616,-7320.116381507856,5.015464136807365,232,False,3,telemetry_01;telemetry_18;telemetry_26,4.053239813456457,-17.945233990491943
train,telemetry_26,UAV_0072,39,193.0,-7907.154151275303,-7889.208917284811,-7858.666660409534,low,-7651.659774678616,-7320.116381507856,5.394348592118304,232,False,3,telemetry_01;telemetry_18;telemetry_26,-17.945233990491943,48.48749086576845
train,telemetry_26,UAV_0072,40,192.0,-7858.666660409534,-7907.154151275303,-7847.252281820443,low,-7651.659774678616,-7320.116381507856,4.370614013020337,232,False,3,telemetry_01;telemetry_18;telemetry_26,48.48749086576845,11.41437858909103
train,telemetry_26,UAV_0072,41,191.0,-7847.252281820443,-7858.666660409534,-7859.498709241118,low,-7651.659774678616,-7320.116381507856,4.129617957090835,232,False,3,telemetry_01;telemetry_18;telemetry_26,11.41437858909103,-12.24642742067499
train,telemetry_26,UAV_0072,42,190.0,-7859.498709241118,-7847.252281820443,-7880.6793207810415,low,-7651.659774678616,-7320.116381507856,4.388181372048022,232,False,3,telemetry_01;telemetry_18;telemetry_26,-12.24642742067499,-21.18061153992312
train,telemetry_26,UAV_0072,43,189.0,-7880.6793207810415,-7859.498709241118,-7904.565771227975,low,-7651.659774678616,-7320.116381507856,4.835375566936108,232,False,3,telemetry_01;telemetry_18;telemetry_26,-21.18061153992312,-23.88645044693385
train,telemetry_26,UAV_0072,44,188.0,-7904.565771227975,-7880.6793207810415,-7879.430693732695,low,-7651.659774678616,-7320.116381507856,5.339699153449017,232,False,3,telemetry_01;telemetry_18;telemetry_26,-23.88645044693385,25.13507749528071
