split,uav_id,channel,history_length,shift_cycle,pre_shift_median,post_shift_median,candidate_shift_size,candidate_shift_score,persistence_ratio,permanent_shift_flag
test,UAV_0174,telemetry_11,68,12.0,62.25730814978144,62.3593369537046,0.1020288039231616,0.24487179487180863,0.9947643979057256,False
test,UAV_0174,telemetry_12,68,36.0,640.1244659063274,639.0590606568119,-1.0654052495154929,0.25806451612906156,0.62499999999996,False
test,UAV_0174,telemetry_13,68,39.0,7127.1381300493385,7131.812369745472,4.674239696133554,0.5966550594807885,0.713317140739741,False
test,UAV_0174,telemetry_14,68,,,,0.0,0.0,0.0,False
test,UAV_0174,telemetry_15,68,57.0,49991.200290556575,50013.465811407106,22.265520850531175,0.24524456521745783,0.5900277008308964,False
test,UAV_0174,telemetry_16,68,17.0,-692.8648959266694,-694.5992033130013,-1.7343073863319205,0.3333333333333333,0.5,False
test,UAV_0174,telemetry_17,68,,,,0.0,0.0,0.0,False
test,UAV_0174,telemetry_18,68,30.0,-103.32883234358002,-103.24294958869076,0.0858827548892549,0.3268890425909218,0.08776954791791196,False
test,UAV_0174,telemetry_19,68,19.0,33504.323470306874,33503.99251328736,-0.3309570195124252,0.17658401146809324,0.8709624962156639,False
test,UAV_0174,telemetry_20,68,,,,0.0,0.0,0.0,False
test,UAV_0174,telemetry_21,68,42.0,34960.394234894164,34961.056426813746,0.6621919195822557,0.3214285714314725,1.0,False
test,UAV_0174,telemetry_22,68,59.0,22984.183077175963,22918.18927156695,-65.99380560901409,0.4960306597317043,1.0,False
test,UAV_0174,telemetry_23,68,54.0,-17365.553762634518,-17375.805430677014,-10.251668042496021,0.2961014867077761,0.5660174950907539,False
test,UAV_0174,telemetry_24,68,20.0,-3652.161422991158,-3655.827122942557,-3.665699951398892,0.17950811273697576,0.5336124061063778,False
test,UAV_0174,telemetry_25,68,54.0,-171.41002025290925,-171.60751316021145,-0.19749290730220537,0.15853658536584114,0.3076923076923741,False
test,UAV_0174,telemetry_26,68,54.0,-7488.902108940243,-7494.284306881327,-5.382197941084087,0.11363636363637061,0.7999999999997972,False
test,UAV_0174,telemetry_27,68,,,,0.0,0.0,0.0,False
test,UAV_0174,telemetry_28,68,44.0,-9709.937842215968,-9682.052686519994,27.88515569597439,0.2977638398317417,0.4882791157534638,False
test,UAV_0175,telemetry_01,191,144.0,93.98458654176088,77.22697976432042,-16.757606777440458,1.0301967028160703,0.5820027437608374,False
test,UAV_0175,telemetry_02,191,49.0,17.40621364442115,9.121190609762323,-8.285023034658828,0.8086319833457539,0.7300531107991335,False
test,UAV_0175,telemetry_03,191,,,,0.0,0.0,0.0,False
test,UAV_0175,telemetry_04,191,14.0,-125.93714902102136,-125.88594481946652,0.051204201554838846,1.2000000000014654,0.9444444444441052,False
test,UAV_0175,telemetry_05,191,55.0,-113.52271655230382,-113.52777115840681,-0.005054606102987691,1.1312155027662014,0.7688923244258593,False
test,UAV_0175,telemetry_06,191,82.0,-137.35042623556745,-138.86581541171768,-1.5153891761502223,0.6467129877070991,1.0809917355371876,False
test,UAV_0175,telemetry_07,191,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
test,UAV_0175,telemetry_08,191,,,,0.0,0.0,0.0,False
test,UAV_0175,telemetry_09,191,125.0,-160.16427390712155,-146.0422133806249,14.122060526496654,1.0779783093316553,0.5571241902582845,False
test,UAV_0175,telemetry_10,191,26.0,-63.62210739638894,-61.73348914541566,1.8886182509732805,1.1755580502587464,0.6686524172333147,False
test,UAV_0175,telemetry_11,191,88.0,62.498758512992254,62.31045928062099,-0.18829923237126422,0.4519230769230646,1.0524822695035472,False
test,UAV_0175,telemetry_12,191,12.0,637.2611892982549,639.1256484849067,1.8644591866518567,0.4516129032257958,0.6071428571428223,False
test,UAV_0175,telemetry_13,191,124.0,7131.549956166924,7125.488372957238,-6.061583209685523,0.7737460048346069,0.07311042824025217,False
test,UAV_0175,telemetry_14,191,,,,0.0,0.0,0.0,False
test,UAV_0175,telemetry_15,191,178.0,50035.29959085609,50075.975798614876,40.676207758784585,0.44802989130434506,0.983320697498044,False
test,UAV_0175,telemetry_16,191,176.0,-692.8648959266694,-696.3335106993333,-3.468614772663841,0.6666666666666666,1.0,False
test,UAV_0175,telemetry_17,191,,,,0.0,0.0,0.0,False
test,UAV_0175,telemetry_18,191,109.0,-103.0678022937108,-102.98539718276231,0.08240511094848557,0.31365234915070667,0.04493468289015977,False
test,UAV_0175,telemetry_19,191,178.0,33504.60275438237,33505.43291441725,0.8301600348786451,0.4429366367129125,1.074773181938326,False
test,UAV_0175,telemetry_20,191,,,,0.0,0.0,0.0,False
test,UAV_0175,telemetry_21,191,181.0,34961.424311213515,34962.23365689299,0.8093456794740632,0.3928571428532327,1.0,False
test,UAV_0175,telemetry_22,191,103.0,22920.665860298413,23013.829301108493,93.16344081007992,0.7002463728442332,0.7787333854573488,False
test,UAV_0175,telemetry_23,191,175.0,-17381.819975599094,-17395.93384475881,-14.11386915971525,0.4076544055140125,1.0918712564828668,False
test,UAV_0175,telemetry_24,191,146.0,-3647.6346853693626,-3654.9537352781917,-7.319049908829129,0.35841145035896144,1.947258186590224,False
test,UAV_0175,telemetry_25,191,179.0,-171.86577311591435,-172.27595069261895,-0.41017757670459787,0.32926829268291485,1.037037037037078,False
test,UAV_0175,telemetry_26,191,176.0,-7505.62280387721,-7523.34817576318,-17.725371885970162,0.3742424242424452,1.1902834008096779,False
test,UAV_0175,telemetry_27,191,,,,0.0,0.0,0.0,False
test,UAV_0175,telemetry_28,191,165.0,-9707.107696646079,-9756.184625286789,-49.07692864071032,0.5240542630829177,0.9310860350907485,False
test,UAV_0176,telemetry_01,180,92.0,82.9486734318952,93.99545807357467,11.046784641679466,0.6791161330923422,0.528256243741819,False
test,UAV_0176,telemetry_02,180,75.0,16.35357288121326,4.819478325568125,-11.534094555645137,1.1257467502035574,0.36400943485248627,False
test,UAV_0176,telemetry_03,180,,,,0.0,0.0,0.0,False
test,UAV_0176,telemetry_04,180,61.0,-125.9165251065062,-125.87741078587406,0.03911432063213738,0.9166666666670552,0.5636363636362579,False
test,UAV_0176,telemetry_05,180,14.0,-113.52841659842136,-113.52319599333248,0.005220605088879893,1.1683659003360007,0.6389103835229214,False
test,UAV_0176,telemetry_06,180,163.0,-137.3529310110652,-136.27963471027124,1.0732963007939702,0.4580438268305523,1.2806301050175313,False
test,UAV_0176,telemetry_07,180,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
test,UAV_0176,telemetry_08,180,,,,0.0,0.0,0.0,False
test,UAV_0176,telemetry_09,180,39.0,-164.32100320970483,-148.39736929744026,15.923633912264563,1.2154976910736603,0.8110981782632848,False
test,UAV_0176,telemetry_10,180,90.0,-61.25114525647781,-63.03378500725591,-1.7826397507780953,1.1095924275106896,0.7406122225053061,False
test,UAV_0176,telemetry_11,180,169.0,62.706021214155534,62.87856207105176,0.17254085689622656,0.4141025641025632,0.8544891640866937,False
test,UAV_0176,telemetry_12,180,109.0,636.1957840487395,638.1268310634861,1.9310470147465821,0.46774193548386384,0.17241379310343,False
test,UAV_0176,telemetry_13,180,99.0,7129.511999113516,7134.285856909661,4.773857796144512,0.6093710619221195,1.2753007647312944,False
test,UAV_0176,telemetry_14,180,,,,0.0,0.0,0.0,False
test,UAV_0176,telemetry_15,180,163.0,49989.34997026429,49962.76703539843,-26.582934865858988,0.29279891304344047,1.0,False
test,UAV_0176,telemetry_16,180,18.0,-691.1305885403375,-694.5992033130013,-3.468614772663841,0.6666666666666666,1.0,False
test,UAV_0176,telemetry_17,180,,,,0.0,0.0,0.0,False
test,UAV_0176,telemetry_18,180,129.0,-103.331617603334,-103.32576485269416,0.005852750639832038,0.022276882659914156,0.8056608037018835,False
test,UAV_0176,telemetry_19,180,155.0,33505.0721269592,33505.70536326514,0.6332363059336785,0.3378668543539009,1.3441056319003741,False
test,UAV_0176,telemetry_20,180,,,,0.0,0.0,0.0,False
test,UAV_0176,telemetry_21,180,111.0,34960.76211929393,34961.571464973415,0.8093456794813392,0.39285714285676443,1.6363636363709917,False
test,UAV_0176,telemetry_22,180,118.0,22966.409910985458,23061.24869123153,94.83878024607111,0.7128387626608275,1.0967741935483784,False
test,UAV_0176,telemetry_23,180,131.0,-17362.592513956402,-17374.651585432184,-12.05907147578182,0.3483051711675357,0.40516244776917765,False
test,UAV_0176,telemetry_24,180,148.0,-3643.4419114296884,-3639.3928779742796,4.0490334554087895,0.19827982748886344,1.0508428296733339,False
test,UAV_0176,telemetry_25,180,117.0,-171.744239019113,-172.32152597891948,-0.5772869598064858,0.46341463414633643,1.3421052631579207,False
test,UAV_0176,telemetry_26,180,89.0,-7480.505880152153,-7474.83663165421,5.669248497943045,0.11969696969700112,1.8860759493667394,False
test,UAV_0176,telemetry_27,180,,,,0.0,0.0,0.0,False
test,UAV_0176,telemetry_28,180,59.0,-9739.708333248904,-9701.94248264196,37.765850606943786,0.40327207830002937,0.5011982457270139,False
test,UAV_0177,telemetry_01,381,268.0,95.59451129690868,79.91069425750696,-15.683817039401717,0.9641840160203364,0.6626696235776618,False
test,UAV_0177,telemetry_02,381,157.0,7.670884318581432,17.68674923661964,10.015864918038208,0.9775650206058735,0.4187232531847492,False
test,UAV_0177,telemetry_03,381,,,,0.0,0.0,0.0,False
test,UAV_0177,telemetry_04,381,331.0,-125.86745441334952,-125.91225808971,-0.04480367636047333,1.0500000000010323,0.7777777777776368,False
test,UAV_0177,telemetry_05,381,237.0,-113.5236833593984,-113.52883942210929,-0.005156062710881315,1.1539213843658578,0.7325974485855354,False
test,UAV_0177,telemetry_06,381,214.0,-138.11187798688923,-139.19519338967427,-1.083315402785047,0.4623196151790293,1.0404624277456758,False
test,UAV_0177,telemetry_07,381,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
test,UAV_0177,telemetry_08,381,,,,0.0,0.0,0.0,False
test,UAV_0177,telemetry_09,381,90.0,-144.75480343664333,-161.34251529382266,-16.58771185717933,1.2661887087888526,0.5132755735560915,False
test,UAV_0177,telemetry_10,381,92.0,-63.117661732659,-61.771068471190276,1.3465932614687262,0.8381781485633529,0.5186162148908157,False
test,UAV_0177,telemetry_11,381,371.0,62.21377229889276,62.030280706496924,-0.18349159239583912,0.4403846153846308,0.9301310043668278,False
test,UAV_0177,telemetry_12,381,109.0,639.2588241410962,637.3943649544443,-1.8644591866518567,0.4516129032257958,0.17857142857141114,False
test,UAV_0177,telemetry_13,381,341.0,7129.166641901147,7134.946361005821,5.779719104673859,0.7377667536035788,0.7343117302625947,False
test,UAV_0177,telemetry_14,381,,,,0.0,0.0,0.0,False
test,UAV_0177,telemetry_15,381,290.0,50000.976149434166,50031.62978894306,30.6536395088915,0.337635869565182,1.6750503018111302,False
test,UAV_0177,telemetry_16,381,84.0,-694.5992033130013,-691.1305885403375,3.468614772663841,0.6666666666666666,0.5,False
test,UAV_0177,telemetry_17,381,,,,0.0,0.0,0.0,False
test,UAV_0177,telemetry_18,381,14.0,-103.06752794023112,-103.1554226625901,-0.08789472235898188,0.334547042392526,0.008794809351052112,False
test,UAV_0177,telemetry_19,381,128.0,33503.781750406866,33503.03383682083,-0.7479135860339738,0.39905357332482166,0.3368590574839225,False
test,UAV_0177,telemetry_20,381,,,,0.0,0.0,0.0,False
test,UAV_0177,telemetry_21,381,254.0,34959.95277361445,34960.76211929393,0.8093456794813392,0.39285714285676443,1.6363636363620018,False
test,UAV_0177,telemetry_22,381,280.0,22913.67313917428,23000.499426465612,86.82628729133285,0.6526142896249584,1.239932885906067,False
test,UAV_0177,telemetry_23,381,372.0,-17391.033827003917,-17402.341466147074,-11.307639143156848,0.3266013635600106,1.0,False
test,UAV_0177,telemetry_24,381,341.0,-3662.6707057572794,-3669.3283774741726,-6.657671716893219,0.3260239793128105,1.348525591838937,False
test,UAV_0177,telemetry_25,381,320.0,-171.48597906341013,-172.1544165958176,-0.6684375324074665,0.5365853658536179,0.9772727272727437,False
test,UAV_0177,telemetry_26,381,341.0,-7510.789713900651,-7522.415261453391,-11.6255475527405,0.24545454545453674,1.5617283950617058,False
test,UAV_0177,telemetry_27,381,,,,0.0,0.0,0.0,False
test,UAV_0177,telemetry_28,381,255.0,-9684.357705654602,-9723.822592766235,-39.46488711163329,0.42141476465138017,1.1369883619071581,False
test,UAV_0178,telemetry_01,279,25.0,79.18262362397263,91.34031632862656,12.157692704653925,0.74741071947378,0.6247417660753309,False
test,UAV_0178,telemetry_02,279,108.0,5.5485115886874,16.338276663485352,10.789765074797952,1.053098958900831,0.6761534351180687,False
test,UAV_0178,telemetry_03,279,,,,0.0,0.0,0.0,False
test,UAV_0178,telemetry_04,279,74.0,-125.91652510650621,-125.86958792174764,0.04693718475857622,1.1000000000007326,0.46969696969707064,False
test,UAV_0178,telemetry_05,279,213.0,-113.52285185633733,-113.52762546232734,-0.00477360599001031,1.0683279745192074,0.8089577207917729,False
test,UAV_0178,telemetry_06,279,260.0,-139.68550319336254,-141.1733398390373,-1.4878366456747756,0.6349545697487932,1.080387205387233,False
test,UAV_0178,telemetry_07,279,239.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
test,UAV_0178,telemetry_08,279,,,,0.0,0.0,0.0,False
test,UAV_0178,telemetry_09,279,221.0,-154.7279966856792,-144.3543860752827,10.373610610396497,0.7918481305528191,0.3771071173667357,False
test,UAV_0178,telemetry_10,279,26.0,-63.28801074573806,-61.09142204276744,2.1965887029706224,1.3672522393309572,0.4484834215920223,False
test,UAV_0178,telemetry_11,279,258.0,61.954159740219175,61.8083279942976,-0.14583174592157633,0.34999999999999404,0.9835164835165229,False
test,UAV_0178,telemetry_12,279,250.0,640.1244659063274,642.5216277177369,2.3971618114095463,0.5806451612903129,1.11111111111109,False
test,UAV_0178,telemetry_13,279,101.0,7131.48154014526,7126.07193013279,-5.409610012469784,0.6905232494661963,0.037513484768372435,False
test,UAV_0178,telemetry_14,279,,,,0.0,0.0,0.0,False
test,UAV_0178,telemetry_15,279,235.0,50055.77646875741,50105.334213919166,49.55774516175734,0.5458559782607919,1.7324206596143803,False
test,UAV_0178,telemetry_16,279,39.0,-694.5992033130013,-691.1305885403375,3.468614772663841,0.6666666666666666,0.0,False
test,UAV_0178,telemetry_17,279,,,,0.0,0.0,0.0,False
test,UAV_0178,telemetry_18,279,213.0,-102.90309971094008,-102.98458404599464,-0.08148433505455444,0.3101476694184825,0.9343356172108308,False
test,UAV_0178,telemetry_19,279,268.0,33507.11824410242,33508.22720433654,1.108960234116239,0.5916920782865869,1.0,False
test,UAV_0178,telemetry_20,279,,,,0.0,0.0,0.0,False
test,UAV_0178,telemetry_21,279,256.0,34962.895848812565,34964.14665577177,1.2508069592076936,0.6071428571467673,1.2941176470608766,False
test,UAV_0178,telemetry_22,279,132.0,22924.963470155955,23035.608713776368,110.64524362041266,0.8316452231042714,0.9789335088874594,False
test,UAV_0178,telemetry_23,279,257.0,-17414.787593389527,-17430.278814014055,-15.491220624528069,0.4474367916349457,1.2564860387247268,False
test,UAV_0178,telemetry_24,279,270.0,-3694.4173285198094,-3706.737992024874,-12.320663505064658,0.6033388119007077,1.0,False
test,UAV_0178,telemetry_25,279,254.0,-172.33671774101964,-172.88362117662578,-0.54690343560614,0.4390243902438941,1.250000000000013,False
test,UAV_0178,telemetry_26,279,263.0,-7555.8566513273245,-7583.915843260176,-28.059191932851718,0.592424242424279,1.2199488491047927,False
test,UAV_0178,telemetry_27,279,,,,0.0,0.0,0.0,False
test,UAV_0178,telemetry_28,279,257.0,-9762.558249765909,-9808.63285914725,-46.07460938134136,0.4919948361671286,1.0617020384231286,False
test,UAV_0179,telemetry_01,170,62.0,92.71515008737774,82.13305567496334,-10.582094412414392,0.6505486682760541,0.35486921854142633,False
test,UAV_0179,telemetry_02,170,38.0,17.115326388626805,7.135361906238366,-9.97996448238844,0.9740610785696225,0.3810887198014531,False
test,UAV_0179,telemetry_03,170,,,,0.0,0.0,0.0,False
test,UAV_0179,telemetry_04,170,33.0,-125.91083575077792,-125.8653209049514,0.0455148458265171,1.0666666666678213,0.34375000000027317,False
test,UAV_0179,telemetry_05,170,65.0,-113.52809886447315,-113.52363041548865,0.004468448984496831,1.0000341592582085,0.6872136874549187,False
test,UAV_0179,telemetry_06,170,143.0,-137.34541668457194,-135.65281464195456,1.6926020426173807,0.7223409941207822,1.0425453200147956,False
test,UAV_0179,telemetry_07,170,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
test,UAV_0179,telemetry_08,170,,,,0.0,0.0,0.0,False
test,UAV_0179,telemetry_09,170,157.0,-159.08421138111896,-143.12774073761238,15.956470643506577,1.218004215101215,0.7530745293606057,False
test,UAV_0179,telemetry_10,170,105.0,-63.30278523196844,-61.49540754464679,1.8073776873216545,1.1249903939528676,0.5863231687794214,False
test,UAV_0179,telemetry_11,170,161.0,62.791757460384154,62.97044141280455,0.1786839524203927,0.4288461538461459,1.0,False
test,UAV_0179,telemetry_12,170,65.0,637.0614258139707,635.5299057677923,-1.5315200461783434,0.370967741935483,1.1304347826087247,False
test,UAV_0179,telemetry_13,170,33.0,7137.39067282922,7132.456297915889,-4.9343749133313395,0.6298606722820703,0.08650198828826139,False
test,UAV_0179,telemetry_14,170,,,,0.0,0.0,0.0,False
test,UAV_0179,telemetry_15,170,87.0,49942.50602819788,49963.753872887646,21.24784468976577,0.2340353260869423,0.6531204644412937,False
test,UAV_0179,telemetry_16,170,151.0,-698.0678180856652,-699.8021254719972,-1.7343073863320342,0.3333333333333552,0.49999999999996725,False
test,UAV_0179,telemetry_17,170,,,,0.0,0.0,0.0,False
test,UAV_0179,telemetry_18,170,99.0,-103.33124401255296,-103.32419067502934,0.007053337523615255,0.02684658582666965,0.4829517745124491,False
test,UAV_0179,telemetry_19,170,128.0,33505.451083786844,33506.184335769016,0.733251982172078,0.3912307906918869,1.3743776039154316,False
test,UAV_0179,telemetry_20,170,,,,0.0,0.0,0.0,False
test,UAV_0179,telemetry_21,170,144.0,34962.822271932615,34963.41088697224,0.5886150396254379,0.2857142857152948,1.0,False
test,UAV_0179,telemetry_22,170,93.0,23008.584760265396,23100.655588399826,92.07082813443049,0.6920339447029534,0.9438291139240234,False
test,UAV_0179,telemetry_23,170,157.0,-17358.848113429805,-17370.300142692526,-11.452029262720316,0.3307718194206012,0.4386126464630744,False
test,UAV_0179,telemetry_24,170,155.0,-3637.958392667896,-3633.606967406901,4.351425260995256,0.21308785407250086,0.8896816581658336,False
test,UAV_0179,telemetry_25,170,148.0,-173.03553879762748,-173.46090813643227,-0.425369338804785,0.3414634146341475,1.25,False
test,UAV_0179,telemetry_26,170,150.0,-7463.139321462255,-7456.034820180024,7.104501282230558,0.15,1.1414141414140715,False
test,UAV_0179,telemetry_27,170,,,,0.0,0.0,0.0,False
test,UAV_0179,telemetry_28,170,150.0,-9822.062168945846,-9878.148862490401,-56.0866935445556,0.5989060780357772,0.9959251015703857,False
test,UAV_0180,telemetry_01,85,38.0,92.3840710227658,81.20552910862864,-11.178541914137156,0.6872160908882659,0.6852986081480401,False
test,UAV_0180,telemetry_02,85,73.0,2.5891178149644043,13.873671002991692,11.284553188027289,1.10139109902679,0.9033612080296587,False
test,UAV_0180,telemetry_03,85,,,,0.0,0.0,0.0,False
test,UAV_0180,telemetry_04,85,75.0,-125.91296925917604,-125.87669961640803,0.03626964276800493,0.8500000000008993,0.8431372549021529,False
test,UAV_0180,telemetry_05,85,11.0,-113.52317429342321,-113.5268933632442,-0.003719069820988352,0.8323238946127214,0.4804657264800357,False
test,UAV_0180,telemetry_06,85,65.0,-137.51323664292244,-136.42491168914182,1.0883249537806137,0.46445750935328,0.5978135788262389,False
test,UAV_0180,telemetry_07,85,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
test,UAV_0180,telemetry_08,85,,,,0.0,0.0,0.0,False
test,UAV_0180,telemetry_09,85,24.0,-158.70784189738905,-147.389112245433,11.318729651956033,0.8639918396543299,0.3220618805106495,False
test,UAV_0180,telemetry_10,85,69.0,-62.726738994243405,-61.75220657309437,0.9745324211490356,0.6065913173980567,0.33163639260902306,False
test,UAV_0180,telemetry_11,85,73.0,62.61627860128071,62.37189023586268,-0.24438836541803255,0.5865384615384667,0.979234972677607,False
test,UAV_0180,telemetry_12,85,43.0,634.7308518306559,636.7284866734972,1.9976348428413075,0.48387096774193195,0.7666666666666135,False
test,UAV_0180,telemetry_13,85,53.0,7129.32457891093,7132.6281388125835,3.303559901653898,0.42169119637790514,0.4712677891063844,False
test,UAV_0180,telemetry_14,85,,,,0.0,0.0,0.0,False
test,UAV_0180,telemetry_15,85,68.0,49892.63989632073,49954.68730345544,62.04740713470528,0.683423913043488,0.9731610337972156,False
test,UAV_0180,telemetry_16,85,61.0,-692.8648959266694,-690.2634348471715,2.6014610794978807,0.5,0.0,False
test,UAV_0180,telemetry_17,85,,,,0.0,0.0,0.0,False
test,UAV_0180,telemetry_18,85,63.0,-102.98662893237974,-102.89415420987802,0.09247472250171995,0.35197955097537825,0.113956663938173,False
test,UAV_0180,telemetry_19,85,68.0,33496.36256570878,33502.751995552826,6.389429844042752,3.4091168530500493,0.9732925372543079,True
test,UAV_0180,telemetry_20,85,,,,0.0,0.0,0.0,False
test,UAV_0180,telemetry_21,85,68.0,34952.59508561915,34959.36415857483,6.769072955677984,3.2857142857188264,0.9891304347831228,True
test,UAV_0180,telemetry_22,85,18.0,22882.861461721062,22938.366185643878,55.504723922815174,0.4171913495756869,0.5708661417322592,False
test,UAV_0180,telemetry_23,85,72.0,-17331.208612638904,-17347.00491996816,-15.796307329255797,0.45624868707188204,0.8467401237537774,False
test,UAV_0180,telemetry_24,85,68.0,-3621.812142166703,-3635.69232420939,-13.88018204268701,0.6797079182592586,0.7524585170223288,False
test,UAV_0180,telemetry_25,85,71.0,-171.6378966844118,-171.04541796250516,0.5924787219066445,0.47560975609754624,0.8974358974358803,False
test,UAV_0180,telemetry_26,85,73.0,-7427.4732897726735,-7451.298485991871,-23.825196219197096,0.503030303030296,1.0240963855421517,False
test,UAV_0180,telemetry_27,85,,,,0.0,0.0,0.0,False
test,UAV_0180,telemetry_28,85,20.0,-9691.120016438577,-9735.104877275735,-43.98486083715761,0.469680040525203,0.4258715024171231,False
test,UAV_0181,telemetry_01,155,75.0,98.49005723472519,82.70873293855547,-15.781324296169714,0.9701784074484885,0.8771953975732218,False
test,UAV_0181,telemetry_02,155,126.0,5.184406070863064,14.32084953081159,9.136443459948525,0.8917320283646928,0.9909549089540499,False
test,UAV_0181,telemetry_03,155,,,,0.0,0.0,0.0,False
test,UAV_0181,telemetry_04,155,34.0,-125.8745661080099,-125.90941341184583,-0.0348473038359316,0.8166666666676546,0.6530612244897127,False
test,UAV_0181,telemetry_05,155,68.0,-113.39440138027905,-113.37369392195056,0.02070745832848786,4.634307284641761,2.1203304765215583,True
test,UAV_0181,telemetry_06,155,146.0,-140.2847707312038,-141.60603980627693,-1.3212690750731326,0.5638695884553653,1.0,False
test,UAV_0181,telemetry_07,155,133.0,140.4972461957832,140.6251473229661,0.12790112718289492,4.270228304849022,1.059591166077175,True
test,UAV_0181,telemetry_08,155,,,,0.0,0.0,0.0,False
test,UAV_0181,telemetry_09,155,110.0,-150.75346008412214,-164.19586020062724,-13.442400116505098,1.026097836343475,0.21904641798917893,False
test,UAV_0181,telemetry_10,155,143.0,-61.54115540397197,-62.679750295818764,-1.1385948918467932,0.7087109268398788,1.004479827609174,False
test,UAV_0181,telemetry_11,155,139.0,62.21617611888047,61.987011946718,-0.22916417216246998,0.5499999999999736,1.146853146853204,False
test,UAV_0181,telemetry_12,155,85.0,638.2600067196756,640.3242293906114,2.0642226709358056,0.49999999999994493,1.2903225806452572,False
test,UAV_0181,telemetry_13,155,63.0,7131.4393671161215,7127.968890120993,-3.4704769951285925,0.4429977477766031,0.1942094564319216,False
test,UAV_0181,telemetry_14,155,,,,0.0,0.0,0.0,False
test,UAV_0181,telemetry_15,155,146.0,50121.55535514822,50174.474515507645,52.919160359422676,0.5828804347826398,1.0,False
test,UAV_0181,telemetry_16,155,28.0,-692.8648959266694,-691.1305885403375,1.7343073863319205,0.3333333333333333,1.0,False
test,UAV_0181,telemetry_17,155,,,,0.0,0.0,0.0,False
test,UAV_0181,telemetry_18,155,124.0,-103.15554616049292,-103.23603325755184,-0.08048709705892065,0.30635195776428165,1.032702547367873,False
test,UAV_0181,telemetry_19,155,136.0,33505.41589921359,33506.71074625738,1.2948470437841024,0.6908730492130093,1.2253492579455287,False
test,UAV_0181,telemetry_20,155,,,,0.0,0.0,0.0,False
test,UAV_0181,telemetry_21,155,130.0,34961.939349373184,34963.04300257248,1.1036531992940581,0.5357142857144118,1.2666666666675457,False
test,UAV_0181,telemetry_22,155,95.0,25442.908669987122,25766.383500020613,323.47483003349043,2.4313408185418672,1.7450807766303214,False
test,UAV_0181,telemetry_23,155,145.0,-17413.31389426632,-17437.064922005287,-23.751027738966513,0.6860068620241166,1.0255752959993132,False
test,UAV_0181,telemetry_24,155,142.0,-3681.9684479950674,-3697.4801030231365,-15.511655028069072,0.7596006100971522,1.120648319050272,False
test,UAV_0181,telemetry_25,155,127.0,-171.72904725701284,-172.47344359992118,-0.7443963429083453,0.5975609756097352,1.3265306122449159,False
test,UAV_0181,telemetry_26,155,146.0,-7559.516545927263,-7590.30271815026,-30.786172222997266,0.6499999999999616,1.0,False
test,UAV_0181,telemetry_27,155,,,,0.0,0.0,0.0,False
test,UAV_0181,telemetry_28,155,127.0,-9730.520499619073,-9776.885416665977,-46.36491704690343,0.49509480541861206,1.2527806901196599,False
test,UAV_0182,telemetry_01,194,12.0,81.22348529817991,96.63080723168463,15.407321933504718,0.9471861027608289,0.2962488235511929,False
test,UAV_0182,telemetry_02,194,78.0,7.974890323805129,17.581693154592294,9.606802830787165,0.937639882734608,0.5530536209839413,False
test,UAV_0182,telemetry_03,194,,,,0.0,0.0,0.0,False
test,UAV_0182,telemetry_04,194,116.0,-125.91581393704017,-125.86958792174764,0.04622601529253245,1.0833333333339439,0.2923076923075173,False
test,UAV_0182,telemetry_05,194,132.0,-113.52790784434224,-113.5232773540056,0.004630490336637649,1.0362988425779518,0.6181678515881162,False
test,UAV_0182,telemetry_06,194,185.0,-140.85084999369957,-142.73631974964513,-1.8854697559455644,0.8046499198289473,1.0,False
test,UAV_0182,telemetry_07,194,154.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
test,UAV_0182,telemetry_08,194,,,,0.0,0.0,0.0,False
test,UAV_0182,telemetry_09,194,45.0,-144.55858852464036,-159.5997887966726,-15.041200272032256,1.1481389425532007,0.5019491394021655,False
test,UAV_0182,telemetry_10,194,142.0,-63.389501089517324,-61.748440115482204,1.6410609740351205,1.0214676459884209,0.6708169758376585,False
test,UAV_0182,telemetry_11,194,157.0,62.15981989472397,61.9600357446336,-0.1997841500903661,0.4794871794871748,1.2406417112299393,False
test,UAV_0182,telemetry_12,194,168.0,640.8569320153692,643.7202086234417,2.8632766080725105,0.6935483870967618,1.139534883720884,False
test,UAV_0182,telemetry_13,194,185.0,7136.791237229969,7141.297769939857,4.5065327098882335,0.5752476802365627,1.0,False
test,UAV_0182,telemetry_14,194,,,,0.0,0.0,0.0,False
test,UAV_0182,telemetry_15,194,185.0,50186.19321069213,50242.96720499382,56.773994301693165,0.6253396739131303,1.0,False
test,UAV_0182,telemetry_16,194,104.0,-692.8648959266694,-696.3335106993333,-3.468614772663841,0.6666666666666666,1.0,False
test,UAV_0182,telemetry_17,194,,,,0.0,0.0,0.0,False
test,UAV_0182,telemetry_18,194,97.0,-103.24252952723756,-103.2362809086115,0.006248618626059965,0.023783645073128655,0.3182274538846491,False
