split,uav_id,flight_cycle,channel,value,RUL,previous_value,cycle_to_cycle_change,robust_jump_z
test,UAV_0171,138,telemetry_18,-103.32708846433292,,-103.23570735469384,-0.09138110963907309,-8.76626524062019
test,UAV_0171,139,telemetry_18,-103.23633639487376,,-103.32708846433292,0.09075206945915681,8.685947207820682
test,UAV_0171,141,telemetry_18,-103.3265751597026,,-103.24057014597189,-0.08600501373071268,-8.25112149580422
test,UAV_0171,142,telemetry_18,-103.23854803839558,,-103.3265751597026,0.08802712130702162,8.42483951564999
test,UAV_0171,144,telemetry_18,-103.33515614123404,,-103.2417847341246,-0.09337140710944425,-8.956977852460001
test,UAV_0171,145,telemetry_18,-103.23592792936586,,-103.33515614123404,0.09922821186817998,9.498141003580047
test,UAV_0171,151,telemetry_18,-103.32853312897558,,-103.24149803252398,-0.08703509645160068,-8.349825216748496
test,UAV_0171,153,telemetry_18,-103.23640311774896,,-103.33349359370344,0.09709047595447373,9.293300669109511
test,UAV_0171,156,telemetry_18,-103.32530781782944,,-103.2342981319878,-0.09100968584164093,-8.73067498159497
test,UAV_0171,157,telemetry_18,-103.2396415781834,,-103.32530781782944,0.08566623964604503,8.19861709688482
test,UAV_0171,160,telemetry_18,-103.32286399363264,,-103.25232634325008,-0.07053765038256188,-6.769020801654645
test,UAV_0171,161,telemetry_18,-103.24236577667524,,-103.32286399363264,0.08049821695739467,7.703411169292439
test,UAV_0171,165,telemetry_18,-103.32500432683888,,-103.24233914119836,-0.08266518564052205,-7.93109529486781
test,UAV_0171,167,telemetry_18,-103.23744374423391,,-103.33475991388752,0.09731616965360956,9.31492690110686
test,UAV_0171,170,telemetry_18,-103.32891566534695,,-103.23474379911303,-0.09417186623392126,-9.033678774092362
test,UAV_0171,172,telemetry_18,-103.23915947679384,,-103.3286490658082,0.08948958901434878,8.564974867449305
test,UAV_0171,173,telemetry_18,-103.31998240490876,,-103.23915947679384,-0.08082292811491243,-7.754568042222987
test,UAV_0171,174,telemetry_18,-103.24650084565113,,-103.31998240490876,0.07348155925762967,7.031066890997911
test,UAV_0171,177,telemetry_18,-103.3332349657197,,-103.24282185394782,-0.0904131117718805,-8.673510562359334
test,UAV_0171,179,telemetry_18,-103.24416335191091,,-103.32819727118776,0.08403391927684822,8.042206266040125
test,UAV_0171,181,telemetry_18,-103.3210423886016,,-103.24216429448906,-0.07887809411253954,-7.5682117926125985
test,UAV_0171,182,telemetry_18,-103.23974341858076,,-103.3210423886016,0.08129897002083908,7.780140256497546
test,UAV_0171,185,telemetry_18,-103.33374933851591,,-103.23817415437966,-0.09557518413625132,-9.168146322978421
test,UAV_0171,187,telemetry_18,-103.24113605321006,,-103.3304833272373,0.08934727402724718,8.551338080336757
test,UAV_0171,189,telemetry_18,-103.32416651930826,,-103.24029091147686,-0.08387560783140202,-8.047079352973727
test,UAV_0171,190,telemetry_18,-103.23906964846714,,-103.32416651930826,0.08509687084112727,8.144059517677464
test,UAV_0171,192,telemetry_18,-103.32575925804616,,-103.2469502819531,-0.07880897609305748,-7.561588823826852
test,UAV_0171,193,telemetry_18,-103.23612570922349,,-103.32575925804616,0.08963354882267538,8.578769263239199
test,UAV_0171,196,telemetry_18,-103.33951888188784,,-103.24332799677173,-0.09619088511611551,-9.227143504922452
test,UAV_0171,197,telemetry_18,-103.24117028916628,,-103.33951888188784,0.09834859272156393,9.413854876821231
test,UAV_0171,206,telemetry_18,-103.32806890975412,,-103.24723321306313,-0.08083569669099688,-7.755791541991635
test,UAV_0171,207,telemetry_18,-103.24120776992986,,-103.32806890975412,0.08686113982426491,8.31311381773614
test,UAV_0171,219,telemetry_18,-103.3259256272509,,-103.2389505467733,-0.08697508047760039,-8.344074416516824
test,UAV_0171,220,telemetry_18,-103.24144206828444,,-103.3259256272509,0.0844835589664541,8.085291262563578
test,UAV_0171,227,telemetry_18,-103.33492126859296,,-103.22880554597324,-0.10611572261971958,-10.178152944755125
test,UAV_0171,228,telemetry_18,-103.23937229124152,,-103.33492126859296,0.09554897735144152,9.145592485228399
test,UAV_0171,237,telemetry_18,-103.32024659103736,,-103.24539792460384,-0.07484866643352461,-7.18210735931838
test,UAV_0171,238,telemetry_18,-103.24253484437988,,-103.32024659103736,0.07771174665748504,7.436408353572267
test,UAV_0171,242,telemetry_18,-103.33780187130232,,-103.24066162303944,-0.0971402482628747,-9.318112582659936
test,UAV_0171,243,telemetry_18,-103.23882726916406,,-103.33780187130232,0.09897460213825582,9.473839825137205
test,UAV_0171,249,telemetry_18,-103.32709724304031,,-103.23734818023176,-0.08974906280855066,-8.609880620568505
test,UAV_0171,250,telemetry_18,-103.24184641998166,,-103.32709724304031,0.08525082305865794,8.158811397705895
test,UAV_0171,258,telemetry_18,-103.32416653106463,,-103.2341709498152,-0.08999558124943974,-8.633502303471948
test,UAV_0171,259,telemetry_18,-103.24288579754636,,-103.32416653106463,0.0812807335182697,7.7783928136717355
test,UAV_0171,262,telemetry_18,-103.32491063389703,,-103.2453316345934,-0.0795789993036351,-7.635373340891605
test,UAV_0171,263,telemetry_18,-103.2513768788395,,-103.32491063389703,0.07353375505753945,7.036068353078856
test,UAV_0171,273,telemetry_18,-103.33789572098532,,-103.25101507720922,-0.08688064377609805,-8.33502538225679
test,UAV_0171,274,telemetry_18,-103.2430414656184,,-103.33789572098532,0.09485425536691139,9.079023418973408
test,UAV_0171,294,telemetry_18,-103.33455106127316,,-103.24131908385144,-0.0932319774217234,-8.943617538080316
test,UAV_0171,295,telemetry_18,-103.24119183660632,,-103.33455106127316,0.0933592246668411,8.935767843444822
test,UAV_0171,299,telemetry_18,-103.33514578461312,,-103.24702841598256,-0.08811736863056296,-8.453529792091684
test,UAV_0171,300,telemetry_18,-103.24480839504402,,-103.33514578461312,0.09033738956910042,8.64621209983436
test,UAV_0171,315,telemetry_18,-103.33250134935918,,-103.24747773800928,-0.08502361134989656,-8.157082381502201
test,UAV_0171,316,telemetry_18,-103.24391876960678,,-103.33250134935918,0.0885825797523978,8.478064188073667
test,UAV_0171,317,telemetry_18,-103.32795480493104,,-103.24391876960678,-0.08403603532426018,-8.062451701393679
test,UAV_0171,318,telemetry_18,-103.240625330653,,-103.32795480493104,0.08732947427803595,8.357990168242976
test,UAV_0171,321,telemetry_18,-103.32739001402712,,-103.24464623434729,-0.08274377967983071,-7.938626266863066
test,UAV_0171,322,telemetry_18,-103.2395919021098,,-103.32739001402712,0.08779811191732279,8.402895570337554
test,UAV_0171,339,telemetry_18,-103.32159900172076,,-103.23937577497485,-0.08222322674590998,-7.888746281028393
test,UAV_0171,340,telemetry_18,-103.23397470806034,,-103.32159900172076,0.08762429366041147,8.386240103376217
test,UAV_0171,341,telemetry_18,-103.32198642339682,,-103.23397470806034,-0.08801171533647789,-8.443405970922035
test,UAV_0171,342,telemetry_18,-103.24923100111532,,-103.32198642339682,0.072755422281503,6.961487603814897
test,UAV_0171,346,telemetry_18,-103.3267199821782,,-103.2486222841633,-0.07809769801490063,-7.493433333479773
test,UAV_0171,347,telemetry_18,-103.24360184290566,,-103.3267199821782,0.08311813927254263,7.954455163960281
test,UAV_0171,351,telemetry_18,-103.32370328672688,,-103.24302517245208,-0.08067811427480365,-7.7406918121172685
test,UAV_0171,355,telemetry_18,-103.24087960976968,,-103.32533487857016,0.08445526880048249,8.082580466050924
test,UAV_0171,358,telemetry_18,-103.32874977472947,,-103.24362826663328,-0.08512150809619357,-8.166462961267214
test,UAV_0171,366,telemetry_18,-103.23648078016085,,-103.32646916656311,0.08998838640226836,8.612770211635357
test,UAV_0172,3,telemetry_18,-103.14923474296788,,-103.06680820767724,-0.0824265352906366,-7.9082275415692775
test,UAV_0172,4,telemetry_18,-103.06547596419908,,-103.14923474296788,0.08375877876879656,8.015841983466988
test,UAV_0172,6,telemetry_18,-103.15190923616896,,-103.0615940489154,-0.09031518725356591,-8.664127321447388
test,UAV_0172,7,telemetry_18,-103.07185949693692,,-103.15190923616896,0.08004973923203806,7.660437513530927
test,UAV_0172,21,telemetry_18,-103.16154970732718,,-103.07716774854346,-0.08438195878372312,-8.095598488460908
test,UAV_0172,22,telemetry_18,-103.06819776132131,,-103.16154970732718,0.0933519460058676,8.935070393708981
test,UAV_0172,51,telemetry_18,-103.15555176784208,,-103.0717714365259,-0.08378033131617713,-8.037949846788832
test,UAV_0172,52,telemetry_18,-103.06718362770124,,-103.15555176784208,0.08836814014084382,8.457516335800232
test,UAV_0172,58,telemetry_18,-103.1468436231964,,-103.06988007260485,-0.07696355059155735,-7.384758012058169
test,UAV_0172,61,telemetry_18,-103.06703057420026,,-103.15185514640086,0.08482457220060269,8.1179675461466
test,UAV_0172,72,telemetry_18,-103.15142293105508,,-103.06579855595731,-0.08562437509776544,-8.214648260553126
test,UAV_0172,73,telemetry_18,-103.05943949875136,,-103.15142293105508,0.09198343230372075,8.803937823648322
test,UAV_0172,75,telemetry_18,-103.14669249081626,,-103.06891793412524,-0.07777455669102551,-7.462469557065936
test,UAV_0172,76,telemetry_18,-103.06378445377544,,-103.14669249081626,0.0829080370408235,7.934322924452858
test,UAV_0172,82,telemetry_18,-103.14122147939568,,-103.07505801801096,-0.0661634613847184,-6.349880938956565
test,UAV_0172,83,telemetry_18,-103.065012886593,,-103.14122147939568,0.07620859280268633,7.29237440793685
test,UAV_0172,154,telemetry_18,-103.14754217029606,,-103.0742805321987,-0.07326163809736386,-7.0300364636062085
test,UAV_0172,155,telemetry_18,-103.07145884432254,,-103.14754217029606,0.07608332597352785,7.280371195089853
test,UAV_0172,179,telemetry_18,-103.14839032959136,,-103.06817951787905,-0.0802108117123197,-7.695914338630287
test,UAV_0172,180,telemetry_18,-103.0648621959329,,-103.14839032959136,0.08352813365846146,7.993741301506171
test,UAV_0172,218,telemetry_18,-103.15793084084446,,-103.06701622445225,-0.09091461639221166,-8.721565316694752
test,UAV_0172,219,telemetry_18,-103.06103570739056,,-103.15793084084446,0.09689513345389855,9.274582724157762
test,UAV_0173,12,telemetry_18,-103.24483701010666,,-103.33123971724189,0.08640270713522114,8.269186265808948
test,UAV_0173,13,telemetry_18,-103.32312297401582,,-103.24483701010666,-0.07828596390915266,-7.51147318980661
test,UAV_0173,15,telemetry_18,-103.24954522632532,,-103.32224137920976,0.07269615288443276,6.955808341450499
test,UAV_0173,16,telemetry_18,-103.3230259116616,,-103.24954522632532,-0.07348068533627838,-7.051025824076982
test,UAV_0173,32,telemetry_18,-103.24195290390972,,-103.3252841936123,0.08333128970258485,7.9748794853661416
test,UAV_0173,33,telemetry_18,-103.32489714013596,,-103.24195290390972,-0.08294423622623981,-7.957834245617589
test,UAV_0173,34,telemetry_18,-103.24028932784658,,-103.32489714013596,0.0846078122893772,8.097197360067696
test,UAV_0173,35,telemetry_18,-103.33882960487205,,-103.24028932784658,-0.09854027702546375,-9.452264962361461
test,UAV_0173,36,telemetry_18,-103.23243730857318,,-103.33882960487205,0.10639229629886415,10.184611882208019
test,UAV_0173,37,telemetry_18,-103.33312664330334,,-103.23243730857318,-0.10068933473016273,-9.65819016397526
test,UAV_0173,54,telemetry_18,-103.24427740174032,,-103.32340794731584,0.07913054557552357,7.5723593113374745
test,UAV_0173,55,telemetry_18,-103.32362629552172,,-103.24427740174032,-0.07934889378140042,-7.6133243628883545
test,UAV_0173,56,telemetry_18,-103.24217260277564,,-103.32362629552172,0.08145369274608072,7.794965967468432
test,UAV_0173,57,telemetry_18,-103.31335500450542,,-103.24217260277564,-0.07118240172978574,-6.830801623489971
test,UAV_0173,71,telemetry_18,-103.24932204036384,,-103.33148354914807,0.08216150878423889,7.862789721127768
test,UAV_0173,72,telemetry_18,-103.32506719715693,,-103.24932204036384,-0.07574515679309002,-7.268010105268234
test,UAV_0173,87,telemetry_18,-103.2452716585849,,-103.3291301627207,0.08385850413580442,8.025397783789241
test,UAV_0173,89,telemetry_18,-103.32459516694354,,-103.23838946223267,-0.08620570471086353,-8.270351938271759
test,UAV_0174,2,telemetry_18,-103.2396160334946,,-103.3365523761431,0.09693634264850459,9.278531436976891
test,UAV_0174,3,telemetry_18,-103.32687774522893,,-103.2396160334946,-0.08726171173432817,-8.371539755954396
test,UAV_0174,16,telemetry_18,-103.24026180153643,,-103.32707341974069,0.08681161820425132,8.308368598674203
test,UAV_0174,17,telemetry_18,-103.33855122572912,,-103.24026180153643,-0.09828942419268571,-9.428227953000446
test,UAV_0174,26,telemetry_18,-103.23698819049288,,-103.33399374619428,0.09700555570140068,9.285163511974584
test,UAV_0174,27,telemetry_18,-103.328847313982,,-103.23698819049288,-0.09185912348911529,-8.812069082103317
test,UAV_0174,31,telemetry_18,-103.24047718501784,,-103.32878048651312,0.0883033014952872,8.451303421586985
test,UAV_0174,34,telemetry_18,-103.3319432373914,,-103.24315581085386,-0.08878742653753591,-8.517735517831213
test,UAV_0174,36,telemetry_18,-103.24274336652766,,-103.33157170640364,0.08882833987597394,8.501613208132733
test,UAV_0174,38,telemetry_18,-103.31730191003768,,-103.2376015235806,-0.0797003864570911,-7.647004798713374
test,UAV_0174,39,telemetry_18,-103.23896124140067,,-103.31730191003768,0.07834066863701139,7.496672387036857
test,UAV_0174,41,telemetry_18,-103.32495365969756,,-103.24626535431445,-0.07868830538311045,-7.5500260164530015
test,UAV_0174,44,telemetry_18,-103.23322091946662,,-103.3264194257876,0.09319850632098792,8.920367625153574
test,UAV_0174,45,telemetry_18,-103.32402428697806,,-103.23322091946662,-0.09080336751144102,-8.710905319919464
test,UAV_0174,46,telemetry_18,-103.24561508912666,,-103.32402428697806,0.07840919785139988,7.503238935835676
test,UAV_0174,47,telemetry_18,-103.3311862264792,,-103.24561508912666,-0.08557113735254518,-8.209546958064145
test,UAV_0174,48,telemetry_18,-103.23846724069938,,-103.3311862264792,0.0927189857798254,8.874419410779925
test,UAV_0174,50,telemetry_18,-103.33009071478394,,-103.23732218821308,-0.09276852657085044,-8.899209140066885
test,UAV_0174,52,telemetry_18,-103.23768865241404,,-103.32801998582995,0.09033133341591792,8.645631792212846
test,UAV_0174,53,telemetry_18,-103.32120831324828,,-103.23768865241404,-0.08351966083424145,-8.012972098899604
test,UAV_0174,54,telemetry_18,-103.25150597283609,,-103.32120831324828,0.06970234041219214,6.66893775831443
test,UAV_0174,55,telemetry_18,-103.33060476756394,,-103.25150597283609,-0.07909879472785519,-7.589359581527615
test,UAV_0174,57,telemetry_18,-103.23457274001257,,-103.32129445300944,0.08672171299687648,8.299753777436823
test,UAV_0174,58,telemetry_18,-103.32979894147633,,-103.23457274001257,-0.09522620146375971,-9.134706398570888
test,UAV_0174,67,telemetry_18,-103.23643567386742,,-103.32832227257371,0.09188659870629579,8.794659116041204
test,UAV_0175,3,telemetry_18,-102.9807138714058,,-103.05282053487682,0.07210666347101835,6.899322782202304
test,UAV_0175,4,telemetry_18,-103.0717229371929,,-102.9807138714058,-0.09100906578710521,-8.730615567250254
test,UAV_0175,7,telemetry_18,-102.97600200776232,,-103.0675402784755,0.09153827071318688,8.761281923771381
test,UAV_0175,8,telemetry_18,-103.07084416275138,,-102.97600200776232,-0.09484215498906678,-9.09790661997151
test,UAV_0175,10,telemetry_18,-102.98267848274466,,-103.0631130834481,0.0804346007034411,7.697315386060253
test,UAV_0175,12,telemetry_18,-103.06487650629944,,-102.9815414053375,-0.0833351009619463,-7.9952873578947
test,UAV_0175,25,telemetry_18,-102.98395765376372,,-103.06958627861935,0.08562862485563016,8.195012804043868
test,UAV_0175,26,telemetry_18,-103.06572927634508,,-102.98395765376372,-0.08177162258135695,-7.845473046237222
test,UAV_0175,37,telemetry_18,-102.99341935139638,,-103.06080620649058,0.06738685509419895,6.447065269781913
test,UAV_0175,38,telemetry_18,-103.06438494827708,,-102.99341935139638,-0.07096559688069703,-6.810027131412899
test,UAV_0175,43,telemetry_18,-102.9786204492128,,-103.05531619694716,0.07669574773436239,7.339054158463419
test,UAV_0175,45,telemetry_18,-103.05545041445694,,-102.97526797712476,-0.08018243733218355,-7.6931954726187195
test,UAV_0175,54,telemetry_18,-102.9896273563575,,-103.06970623773252,0.08007888137501595,7.663229947468396
test,UAV_0175,56,telemetry_18,-103.06477681116826,,-102.97423920881288,-0.09053760235538277,-8.685439394447311
test,UAV_0175,59,telemetry_18,-102.98320699044758,,-103.07079850889754,0.08759151844995472,8.383099544699508
test,UAV_0175,60,telemetry_18,-103.07555360973204,,-102.98320699044758,-0.09234661928445576,-8.858781494581523
test,UAV_0175,67,telemetry_18,-102.98363712350798,,-103.06926763700234,0.08563051349436535,8.195193775597804
test,UAV_0175,68,telemetry_18,-103.06013226108892,,-102.98363712350798,-0.07649513758094884,-7.33987413414406
test,UAV_0175,70,telemetry_18,-102.98192525203476,,-103.06689999300468,0.08497474096992619,8.132356891780002
test,UAV_0175,72,telemetry_18,-103.06322641624702,,-102.98971573358912,-0.07351068265789706,-7.053900202223597
test,UAV_0175,76,telemetry_18,-102.97664232693982,,-103.07181331415784,0.09517098721801176,9.109373032272643
test,UAV_0175,78,telemetry_18,-103.06794861597336,,-102.9777782157016,-0.09017040027175938,-8.65025366493534
test,UAV_0175,81,telemetry_18,-102.97458018538693,,-103.06689348261138,0.09231329722445025,8.835545862910376
test,UAV_0175,82,telemetry_18,-103.06990201259514,,-102.97458018538693,-0.0953218272082097,-9.143869368305149
test,UAV_0175,83,telemetry_18,-102.98266236569488,,-103.06990201259514,0.0872396469002581,8.349382804727844
test,UAV_0175,84,telemetry_18,-103.07018391213464,,-102.98266236569488,-0.08752154643975985,-8.396437418769725
test,UAV_0175,87,telemetry_18,-102.9804919479354,,-103.0752533560736,0.09476140813819711,9.070126689839302
test,UAV_0175,89,telemetry_18,-103.07468543187451,,-102.98216177459692,-0.09252365727759582,-8.875745480402358
test,UAV_0175,91,telemetry_18,-102.99829305823454,,-103.06738749736238,0.06909443912783786,6.610687952239782
test,UAV_0175,92,telemetry_18,-103.07323812198815,,-102.99829305823454,-0.07494506375361709,-7.19134426232553
test,UAV_0175,93,telemetry_18,-102.98619248861144,,-103.07323812198815,0.087045633376718,8.330792203896864
test,UAV_0175,96,telemetry_18,-103.06663360651658,,-102.98057972509125,-0.08605388142532888,-8.255804054976196
test,UAV_0175,98,telemetry_18,-102.96855989442284,,-103.07147831337063,0.10291841894779452,9.851740925631807
test,UAV_0175,99,telemetry_18,-103.07559548132608,,-102.96855989442284,-0.10703558690323689,-10.26629540720574
test,UAV_0175,101,telemetry_18,-102.9725516516963,,-103.05791466940302,0.08536301770671173,8.1695620189991
test,UAV_0175,102,telemetry_18,-103.06918363658878,,-102.9725516516963,-0.09663198489246838,-9.269410197053917
test,UAV_0175,103,telemetry_18,-102.975232496872,,-103.06918363658878,0.09395113971677915,8.99248582999782
test,UAV_0175,104,telemetry_18,-103.0711362640146,,-102.975232496872,-0.09590376714260174,-9.199631527717981
test,UAV_0175,109,telemetry_18,-102.98804960095389,,-103.06685084386758,0.07880124291369839,7.540805148375708
test,UAV_0175,112,telemetry_18,-103.06969600403356,,-102.97707723543616,-0.09261876859740426,-8.884859157370865
test,UAV_0175,113,telemetry_18,-102.96986552908186,,-103.06969600403356,0.09983047495170183,9.55585055071208
test,UAV_0175,115,telemetry_18,-103.07209491722058,,-102.9866766666814,-0.08541825053917762,-8.194897166298215
test,UAV_0175,116,telemetry_18,-102.97829712147283,,-103.07209491722058,0.09379779574774716,8.977792233045943
test,UAV_0175,118,telemetry_18,-103.0730388841393,,-102.98411769884322,-0.08892118529607274,-8.53055243719968
test,UAV_0175,122,telemetry_18,-102.97763077268544,,-103.05958048196926,0.08194970928381906,7.842494847365053
test,UAV_0175,123,telemetry_18,-103.0773287017786,,-102.97763077268544,-0.09969792909315345,-9.563192526063629
test,UAV_0175,124,telemetry_18,-102.98318714184067,,-103.0773287017786,0.09414155993792406,9.010732116425993
test,UAV_0175,125,telemetry_18,-103.07040190186592,,-102.98318714184067,-0.08721476002524753,-8.367040788738484
test,UAV_0175,129,telemetry_18,-102.9848168065119,,-103.06489012075198,0.08007331424008157,7.662696498142551
test,UAV_0175,130,telemetry_18,-103.0633898919972,,-102.9848168065119,-0.07857308548530284,-7.538985512219879
test,UAV_0175,134,telemetry_18,-102.98108259593386,,-103.06064177503758,0.07955917910372534,7.613431473113488
test,UAV_0175,135,telemetry_18,-103.0646157037514,,-102.98108259593386,-0.0835331078175443,-8.014260604434698
test,UAV_0175,136,telemetry_18,-102.97348140353829,,-103.0646157037514,0.0911343002131133,8.722573001953329
test,UAV_0175,139,telemetry_18,-103.07490968021784,,-102.96928394166687,-0.10562573855096957,-10.131202103033067
test,UAV_0175,140,telemetry_18,-102.98476177629064,,-103.07490968021784,0.09014790392720329,8.628055365873578
test,UAV_0175,142,telemetry_18,-103.07023196681214,,-102.98462549835914,-0.08560646845300823,-8.212932425085429
test,UAV_0175,143,telemetry_18,-102.9746158880465,,-103.07023196681214,0.09561607876564437,9.152022220557553
test,UAV_0175,144,telemetry_18,-103.0650748864854,,-102.9746158880465,-0.09045899843890481,-8.677907476010237
test,UAV_0175,146,telemetry_18,-102.98370013505117,,-103.06558060559377,0.08188047054260039,7.835860310882499
test,UAV_0175,148,telemetry_18,-103.06396734049746,,-102.97359566082385,-0.09037167967360915,-8.669540490652487
test,UAV_0175,155,telemetry_18,-102.97829798020562,,-103.06905151446873,0.09075353426310073,8.68608756703338
test,UAV_0175,156,telemetry_18,-103.06837621794465,,-102.97829798020562,-0.09007823773902146,-8.64142254416376
test,UAV_0175,158,telemetry_18,-102.98261197051328,,-103.05293923003173,0.07032725951845009,6.728818231820147
test,UAV_0175,159,telemetry_18,-103.0640994461818,,-102.98261197051328,-0.08148747566852421,-7.818245759512868
test,UAV_0175,160,telemetry_18,-102.98253146335637,,-103.0640994461818,0.0815679828254332,7.805917375418836
test,UAV_0175,161,telemetry_18,-103.07065867792129,,-102.98253146335637,-0.08812721456492056,-8.45447324094056
test,UAV_0175,163,telemetry_18,-102.98065764973734,,-103.06673025224993,0.08607260251258708,8.23755525803241
test,UAV_0175,164,telemetry_18,-103.06999334009129,,-102.98065764973734,-0.0893356903539484,-8.570270792563683
test,UAV_0175,165,telemetry_18,-102.97791451941885,,-103.06999334009129,0.092078820672441,8.813078047764865
test,UAV_0175,166,telemetry_18,-103.0714881869432,,-102.97791451941885,-0.09357366752435325,-8.976358679986205
test,UAV_0175,174,telemetry_18,-102.97782123616624,,-103.06295521363631,0.085133977470079,8.147615117897685
test,UAV_0175,175,telemetry_18,-103.06682309471783,,-102.97782123616624,-0.08900185855159748,-8.538282642104113
test,UAV_0175,178,telemetry_18,-102.98576838509535,,-103.06753360074784,0.08176521565248152,7.8248164536455285
test,UAV_0175,179,telemetry_18,-103.05512725152454,,-102.98576838509535,-0.06935886642918376,-6.656068356158306
test,UAV_0175,189,telemetry_18,-102.9749823703479,,-103.06825904526828,0.09327667492037506,8.92785783100215
test,UAV_0175,191,telemetry_18,-103.06296523400934,,-102.98592262499209,-0.0770426090172549,-7.392333482095777
test,UAV_0176,5,telemetry_18,-103.2443572352328,,-103.33144485613091,0.08708762089811728,8.334815496891979
test,UAV_0176,6,telemetry_18,-103.32398115029336,,-103.2443572352328,-0.07962391506056576,-7.63967722081133
test,UAV_0176,27,telemetry_18,-103.23398314223792,,-103.33601790638458,0.10203476414666568,9.767068097777264
test,UAV_0176,29,telemetry_18,-103.330196401322,,-103.24421590433631,-0.08598049698568389,-8.248772272862496
test,UAV_0176,46,telemetry_18,-103.23316432344367,,-103.3277431208283,0.09457879738462793,9.052628715651192
test,UAV_0176,47,telemetry_18,-103.31579762867216,,-103.23316432344367,-0.08263330522848378,-7.928040476813293
test,UAV_0176,49,telemetry_18,-103.23731598255938,,-103.32883239966968,0.09151641711029868,8.759187886198124
test,UAV_0176,50,telemetry_18,-103.333324816015,,-103.23731598255938,-0.09600883345561328,-9.20969910368042
test,UAV_0176,57,telemetry_18,-103.23959823587845,,-103.32517481155564,0.08557657567719446,8.190025391402612
test,UAV_0176,58,telemetry_18,-103.32906027092145,,-103.23959823587845,-0.08946203504299888,-8.58237728719557
test,UAV_0176,69,telemetry_18,-103.2348840808436,,-103.32905663003493,0.09417254919132745,9.013701542626603
test,UAV_0176,70,telemetry_18,-103.32724617529632,,-103.2348840808436,-0.09236209445272436,-8.860264343152203
test,UAV_0176,96,telemetry_18,-103.23807932395536,,-103.33330160005217,0.09522227609680556,9.114287592120462
test,UAV_0176,97,telemetry_18,-103.32894103600049,,-103.23807932395536,-0.09086171204512539,-8.716495960801625
test,UAV_0177,3,telemetry_18,-103.0668553348456,,-103.15937013141853,0.09251479657292805,8.854853764168501
test,UAV_0177,6,telemetry_18,-103.1618272432336,,-103.06162203158014,-0.10020521165345997,-9.611800929308398
test,UAV_0177,8,telemetry_18,-103.07017314486778,,-103.1540641622318,0.08389101736402438,8.02851323902419
test,UAV_0177,10,telemetry_18,-103.1568926111694,,-103.0643680142418,-0.0925245969276034,-8.875835518755835
test,UAV_0177,12,telemetry_18,-103.06311994766467,,-103.15638195699934,0.09326200933466566,8.926452557571201
test,UAV_0177,14,telemetry_18,-103.15547024802936,,-103.05587529498018,-0.09959495304917709,-9.553325242104313
test,UAV_0177,19,telemetry_18,-103.06154080581642,,-103.1554232501652,0.0938824443487789,8.985903360167228
test,UAV_0177,20,telemetry_18,-103.15715337087848,,-103.06154080581642,-0.09561256506205495,-9.171728206641104
test,UAV_0177,21,telemetry_18,-103.06483327726806,,-103.15715337087848,0.09232009361041094,8.836197100495173
test,UAV_0177,22,telemetry_18,-103.15854918596644,,-103.06483327726806,-0.09371590869837121,-8.989988394243474
test,UAV_0177,24,telemetry_18,-103.06214835391911,,-103.14916952105206,0.08702116713294572,8.328447820044108
test,UAV_0177,27,telemetry_18,-103.15335324680844,,-103.06130565772068,-0.09204758908775545,-8.830128074336232
test,UAV_0177,31,telemetry_18,-103.0700816231001,,-103.15125284745336,0.08117122435326962,7.7678995184792
test,UAV_0177,33,telemetry_18,-103.14224876365364,,-103.06780804612548,-0.07444071752816228,-7.143017222091639
test,UAV_0177,34,telemetry_18,-103.06221710338976,,-103.14224876365364,0.08003166026388442,7.6587051658355305
test,UAV_0177,35,telemetry_18,-103.1511721473549,,-103.06221710338976,-0.08895504396514298,-8.533796814137265
test,UAV_0177,37,telemetry_18,-103.0690598544316,,-103.15776247929966,0.08870262486806268,8.489567050277874
test,UAV_0177,42,telemetry_18,-103.16231036211508,,-103.0679663488867,-0.09434401322837971,-9.050174098747235
test,UAV_0177,43,telemetry_18,-103.07742723949735,,-103.16231036211508,0.08488312261772535,8.123577915018592
test,UAV_0177,44,telemetry_18,-103.15511965542278,,-103.07742723949735,-0.07769241592542642,-7.454598733644247
test,UAV_0177,45,telemetry_18,-103.06231129080751,,-103.15511965542278,0.09280836461526576,8.882983794448087
test,UAV_0177,46,telemetry_18,-103.15430896907031,,-103.06231129080751,-0.09199767826279981,-8.825345561205369
test,UAV_0177,48,telemetry_18,-103.06895597853486,,-103.15280704274376,0.08385106420890054,8.024684881364925
test,UAV_0177,49,telemetry_18,-103.1640393752207,,-103.06895597853486,-0.09508339668583687,-9.12102267913382
test,UAV_0177,50,telemetry_18,-103.0674833925373,,-103.1640393752207,0.09655598268339816,9.242084904001485
test,UAV_0177,53,telemetry_18,-103.15248255600685,,-103.063891230208,-0.08859132579884488,-8.498944917623843
test,UAV_0177,54,telemetry_18,-103.06913435669804,,-103.15248255600685,0.08334819930880144,7.976499783444572
test,UAV_0177,56,telemetry_18,-103.15548961636324,,-103.07593747274362,-0.07955214361962248,-7.632799998103889
test,UAV_0177,58,telemetry_18,-103.05999449667992,,-103.15776010823926,0.09776561155933905,9.357992945749901
test,UAV_0177,60,telemetry_18,-103.16027092530554,,-103.08003091104784,-0.08024001425769711,-7.6987125603957285
