channel,uav_id,longest_run,flatline_rows,row_count
telemetry_22,UAV_0075,1,0,259
telemetry_23,UAV_0075,1,0,259
telemetry_24,UAV_0075,1,0,259
telemetry_25,UAV_0075,3,0,259
telemetry_26,UAV_0075,2,0,259
telemetry_27,UAV_0075,259,259,259
telemetry_28,UAV_0075,1,0,259
telemetry_01,UAV_0076,1,0,153
telemetry_02,UAV_0076,1,0,153
telemetry_03,UAV_0076,82,151,153
telemetry_04,UAV_0076,2,0,153
telemetry_05,UAV_0076,1,0,153
telemetry_06,UAV_0076,1,0,153
telemetry_07,UAV_0076,153,153,153
telemetry_08,UAV_0076,4,0,153
telemetry_09,UAV_0076,1,0,153
telemetry_10,UAV_0076,1,0,153
telemetry_11,UAV_0076,1,0,153
telemetry_12,UAV_0076,2,0,153
telemetry_13,UAV_0076,1,0,153
telemetry_14,UAV_0076,9,27,153
telemetry_15,UAV_0076,1,0,153
telemetry_16,UAV_0076,8,8,153
telemetry_17,UAV_0076,82,151,153
telemetry_18,UAV_0076,1,0,153
telemetry_19,UAV_0076,1,0,153
telemetry_20,UAV_0076,153,153,153
telemetry_21,UAV_0076,3,0,153
telemetry_22,UAV_0076,1,0,153
telemetry_23,UAV_0076,1,0,153
telemetry_24,UAV_0076,1,0,153
telemetry_25,UAV_0076,2,0,153
telemetry_26,UAV_0076,1,0,153
telemetry_27,UAV_0076,153,153,153
telemetry_28,UAV_0076,1,0,153
telemetry_01,UAV_0077,1,0,255
telemetry_02,UAV_0077,1,0,255
telemetry_03,UAV_0077,96,248,255
telemetry_04,UAV_0077,2,0,255
telemetry_05,UAV_0077,1,0,255
telemetry_06,UAV_0077,1,0,255
telemetry_07,UAV_0077,154,231,255
telemetry_08,UAV_0077,255,255,255
telemetry_09,UAV_0077,1,0,255
telemetry_10,UAV_0077,1,0,255
telemetry_11,UAV_0077,1,0,255
telemetry_12,UAV_0077,2,0,255
telemetry_13,UAV_0077,1,0,255
telemetry_14,UAV_0077,255,255,255
telemetry_15,UAV_0077,1,0,255
telemetry_16,UAV_0077,7,12,255
telemetry_17,UAV_0077,96,248,255
telemetry_18,UAV_0077,1,0,255
telemetry_19,UAV_0077,1,0,255
telemetry_20,UAV_0077,255,255,255
telemetry_21,UAV_0077,3,0,255
telemetry_22,UAV_0077,2,0,255
telemetry_23,UAV_0077,1,0,255
telemetry_24,UAV_0077,1,0,255
telemetry_25,UAV_0077,2,0,255
telemetry_26,UAV_0077,1,0,255
telemetry_27,UAV_0077,255,255,255
telemetry_28,UAV_0077,1,0,255
telemetry_01,UAV_0078,1,0,221
telemetry_02,UAV_0078,1,0,221
telemetry_03,UAV_0078,133,219,221
telemetry_04,UAV_0078,2,0,221
telemetry_05,UAV_0078,1,0,221
telemetry_06,UAV_0078,1,0,221
telemetry_07,UAV_0078,221,221,221
telemetry_08,UAV_0078,3,0,221
telemetry_09,UAV_0078,1,0,221
telemetry_10,UAV_0078,1,0,221
telemetry_11,UAV_0078,1,0,221
telemetry_12,UAV_0078,2,0,221
telemetry_13,UAV_0078,1,0,221
telemetry_14,UAV_0078,4,0,221
telemetry_15,UAV_0078,2,0,221
telemetry_16,UAV_0078,5,15,221
telemetry_17,UAV_0078,133,219,221
telemetry_18,UAV_0078,1,0,221
telemetry_19,UAV_0078,1,0,221
telemetry_20,UAV_0078,221,221,221
telemetry_21,UAV_0078,3,0,221
telemetry_22,UAV_0078,1,0,221
telemetry_23,UAV_0078,1,0,221
telemetry_24,UAV_0078,1,0,221
telemetry_25,UAV_0078,3,0,221
telemetry_26,UAV_0078,1,0,221
telemetry_27,UAV_0078,221,221,221
telemetry_28,UAV_0078,1,0,221
telemetry_01,UAV_0079,1,0,166
telemetry_02,UAV_0079,1,0,166
telemetry_03,UAV_0079,62,158,166
telemetry_04,UAV_0079,2,0,166
telemetry_05,UAV_0079,1,0,166
telemetry_06,UAV_0079,1,0,166
telemetry_07,UAV_0079,166,166,166
telemetry_08,UAV_0079,166,166,166
telemetry_09,UAV_0079,1,0,166
telemetry_10,UAV_0079,1,0,166
telemetry_11,UAV_0079,1,0,166
telemetry_12,UAV_0079,2,0,166
telemetry_13,UAV_0079,1,0,166
telemetry_14,UAV_0079,166,166,166
telemetry_15,UAV_0079,1,0,166
telemetry_16,UAV_0079,5,10,166
telemetry_17,UAV_0079,62,158,166
telemetry_18,UAV_0079,1,0,166
telemetry_19,UAV_0079,1,0,166
telemetry_20,UAV_0079,166,166,166
telemetry_21,UAV_0079,3,0,166
telemetry_22,UAV_0079,1,0,166
telemetry_23,UAV_0079,1,0,166
telemetry_24,UAV_0079,1,0,166
telemetry_25,UAV_0079,2,0,166
telemetry_26,UAV_0079,2,0,166
telemetry_27,UAV_0079,166,166,166
telemetry_28,UAV_0079,1,0,166
telemetry_01,UAV_0080,1,0,147
telemetry_02,UAV_0080,1,0,147
telemetry_03,UAV_0080,114,145,147
telemetry_04,UAV_0080,2,0,147
telemetry_05,UAV_0080,1,0,147
telemetry_06,UAV_0080,1,0,147
telemetry_07,UAV_0080,147,147,147
telemetry_08,UAV_0080,147,147,147
telemetry_09,UAV_0080,1,0,147
telemetry_10,UAV_0080,1,0,147
telemetry_11,UAV_0080,2,0,147
telemetry_12,UAV_0080,2,0,147
telemetry_13,UAV_0080,1,0,147
telemetry_14,UAV_0080,147,147,147
telemetry_15,UAV_0080,1,0,147
telemetry_16,UAV_0080,4,0,147
telemetry_17,UAV_0080,114,145,147
telemetry_18,UAV_0080,1,0,147
telemetry_19,UAV_0080,1,0,147
telemetry_20,UAV_0080,147,147,147
telemetry_21,UAV_0080,3,0,147
telemetry_22,UAV_0080,1,0,147
telemetry_23,UAV_0080,1,0,147
telemetry_24,UAV_0080,1,0,147
telemetry_25,UAV_0080,2,0,147
telemetry_26,UAV_0080,2,0,147
telemetry_27,UAV_0080,147,147,147
telemetry_28,UAV_0080,1,0,147
telemetry_01,UAV_0081,1,0,347
telemetry_02,UAV_0081,1,0,347
telemetry_03,UAV_0081,165,343,347
telemetry_04,UAV_0081,2,0,347
telemetry_05,UAV_0081,1,0,347
telemetry_06,UAV_0081,1,0,347
telemetry_07,UAV_0081,245,316,347
telemetry_08,UAV_0081,347,347,347
telemetry_09,UAV_0081,1,0,347
telemetry_10,UAV_0081,1,0,347
telemetry_11,UAV_0081,1,0,347
telemetry_12,UAV_0081,2,0,347
telemetry_13,UAV_0081,1,0,347
telemetry_14,UAV_0081,347,347,347
telemetry_15,UAV_0081,2,0,347
telemetry_16,UAV_0081,6,6,347
telemetry_17,UAV_0081,165,343,347
telemetry_18,UAV_0081,1,0,347
telemetry_19,UAV_0081,1,0,347
telemetry_20,UAV_0081,347,347,347
telemetry_21,UAV_0081,4,0,347
telemetry_22,UAV_0081,1,0,347
telemetry_23,UAV_0081,1,0,347
telemetry_24,UAV_0081,1,0,347
telemetry_25,UAV_0081,3,0,347
telemetry_26,UAV_0081,2,0,347
telemetry_27,UAV_0081,347,347,347
telemetry_28,UAV_0081,1,0,347
telemetry_01,UAV_0082,1,0,285
telemetry_02,UAV_0082,1,0,285
telemetry_03,UAV_0082,122,272,285
telemetry_04,UAV_0082,2,0,285
telemetry_05,UAV_0082,1,0,285
telemetry_06,UAV_0082,1,0,285
telemetry_07,UAV_0082,191,254,285
telemetry_08,UAV_0082,285,285,285
telemetry_09,UAV_0082,1,0,285
telemetry_10,UAV_0082,1,0,285
telemetry_11,UAV_0082,1,0,285
telemetry_12,UAV_0082,2,0,285
telemetry_13,UAV_0082,1,0,285
telemetry_14,UAV_0082,285,285,285
telemetry_15,UAV_0082,1,0,285
telemetry_16,UAV_0082,6,6,285
telemetry_17,UAV_0082,122,272,285
telemetry_18,UAV_0082,1,0,285
telemetry_19,UAV_0082,1,0,285
telemetry_20,UAV_0082,285,285,285
telemetry_21,UAV_0082,3,0,285
telemetry_22,UAV_0082,1,0,285
telemetry_23,UAV_0082,1,0,285
telemetry_24,UAV_0082,1,0,285
telemetry_25,UAV_0082,2,0,285
telemetry_26,UAV_0082,1,0,285
telemetry_27,UAV_0082,285,285,285
telemetry_28,UAV_0082,1,0,285
telemetry_01,UAV_0083,1,0,181
telemetry_02,UAV_0083,1,0,181
telemetry_03,UAV_0083,127,179,181
telemetry_04,UAV_0083,1,0,181
telemetry_05,UAV_0083,1,0,181
telemetry_06,UAV_0083,1,0,181
telemetry_07,UAV_0083,181,181,181
telemetry_08,UAV_0083,181,181,181
telemetry_09,UAV_0083,1,0,181
telemetry_10,UAV_0083,1,0,181
telemetry_11,UAV_0083,1,0,181
telemetry_12,UAV_0083,2,0,181
telemetry_13,UAV_0083,1,0,181
telemetry_14,UAV_0083,181,181,181
telemetry_15,UAV_0083,1,0,181
telemetry_16,UAV_0083,6,6,181
telemetry_17,UAV_0083,127,179,181
telemetry_18,UAV_0083,1,0,181
telemetry_19,UAV_0083,1,0,181
telemetry_20,UAV_0083,181,181,181
telemetry_21,UAV_0083,3,0,181
telemetry_22,UAV_0083,1,0,181
telemetry_23,UAV_0083,1,0,181
telemetry_24,UAV_0083,1,0,181
telemetry_25,UAV_0083,2,0,181
telemetry_26,UAV_0083,2,0,181
telemetry_27,UAV_0083,181,181,181
telemetry_28,UAV_0083,1,0,181
telemetry_01,UAV_0084,1,0,226
telemetry_02,UAV_0084,1,0,226
telemetry_03,UAV_0084,80,218,226
telemetry_04,UAV_0084,3,0,226
telemetry_05,UAV_0084,1,0,226
telemetry_06,UAV_0084,2,0,226
telemetry_07,UAV_0084,173,212,226
telemetry_08,UAV_0084,226,226,226
telemetry_09,UAV_0084,1,0,226
telemetry_10,UAV_0084,1,0,226
telemetry_11,UAV_0084,1,0,226
telemetry_12,UAV_0084,2,0,226
telemetry_13,UAV_0084,1,0,226
telemetry_14,UAV_0084,226,226,226
telemetry_15,UAV_0084,1,0,226
telemetry_16,UAV_0084,4,0,226
telemetry_17,UAV_0084,80,218,226
telemetry_18,UAV_0084,1,0,226
telemetry_19,UAV_0084,1,0,226
telemetry_20,UAV_0084,226,226,226
telemetry_21,UAV_0084,4,0,226
telemetry_22,UAV_0084,1,0,226
telemetry_23,UAV_0084,1,0,226
telemetry_24,UAV_0084,1,0,226
telemetry_25,UAV_0084,2,0,226
telemetry_26,UAV_0084,1,0,226
telemetry_27,UAV_0084,226,226,226
telemetry_28,UAV_0084,1,0,226
telemetry_01,UAV_0085,1,0,266
telemetry_02,UAV_0085,1,0,266
telemetry_03,UAV_0085,124,262,266
telemetry_04,UAV_0085,2,0,266
telemetry_05,UAV_0085,1,0,266
telemetry_06,UAV_0085,1,0,266
telemetry_07,UAV_0085,160,247,266
telemetry_08,UAV_0085,5,10,266
telemetry_09,UAV_0085,1,0,266
telemetry_10,UAV_0085,1,0,266
telemetry_11,UAV_0085,2,0,266
telemetry_12,UAV_0085,2,0,266
telemetry_13,UAV_0085,1,0,266
telemetry_14,UAV_0085,5,10,266
telemetry_15,UAV_0085,1,0,266
telemetry_16,UAV_0085,7,17,266
telemetry_17,UAV_0085,124,262,266
telemetry_18,UAV_0085,1,0,266
telemetry_19,UAV_0085,1,0,266
telemetry_20,UAV_0085,266,266,266
telemetry_21,UAV_0085,3,0,266
telemetry_22,UAV_0085,1,0,266
telemetry_23,UAV_0085,1,0,266
telemetry_24,UAV_0085,1,0,266
telemetry_25,UAV_0085,3,0,266
telemetry_26,UAV_0085,1,0,266
telemetry_27,UAV_0085,266,266,266
telemetry_28,UAV_0085,1,0,266
telemetry_01,UAV_0086,1,0,341
telemetry_02,UAV_0086,1,0,341
telemetry_03,UAV_0086,76,332,341
telemetry_04,UAV_0086,2,0,341
telemetry_05,UAV_0086,1,0,341
telemetry_06,UAV_0086,1,0,341
telemetry_07,UAV_0086,341,341,341
telemetry_08,UAV_0086,341,341,341
telemetry_09,UAV_0086,1,0,341
telemetry_10,UAV_0086,1,0,341
telemetry_11,UAV_0086,1,0,341
telemetry_12,UAV_0086,3,0,341
telemetry_13,UAV_0086,1,0,341
telemetry_14,UAV_0086,341,341,341
telemetry_15,UAV_0086,1,0,341
telemetry_16,UAV_0086,5,10,341
telemetry_17,UAV_0086,76,332,341
telemetry_18,UAV_0086,1,0,341
telemetry_19,UAV_0086,1,0,341
telemetry_20,UAV_0086,341,341,341
telemetry_21,UAV_0086,3,0,341
telemetry_22,UAV_0086,2,0,341
telemetry_23,UAV_0086,1,0,341
telemetry_24,UAV_0086,1,0,341
telemetry_25,UAV_0086,3,0,341
telemetry_26,UAV_0086,2,0,341
telemetry_27,UAV_0086,341,341,341
telemetry_28,UAV_0086,1,0,341
telemetry_01,UAV_0087,1,0,172
telemetry_02,UAV_0087,1,0,172
telemetry_03,UAV_0087,84,169,172
telemetry_04,UAV_0087,2,0,172
telemetry_05,UAV_0087,1,0,172
telemetry_06,UAV_0087,1,0,172
telemetry_07,UAV_0087,172,172,172
telemetry_08,UAV_0087,172,172,172
telemetry_09,UAV_0087,1,0,172
telemetry_10,UAV_0087,1,0,172
telemetry_11,UAV_0087,1,0,172
telemetry_12,UAV_0087,2,0,172
telemetry_13,UAV_0087,1,0,172
telemetry_14,UAV_0087,172,172,172
telemetry_15,UAV_0087,1,0,172
telemetry_16,UAV_0087,4,0,172
telemetry_17,UAV_0087,84,169,172
telemetry_18,UAV_0087,1,0,172
telemetry_19,UAV_0087,1,0,172
telemetry_20,UAV_0087,172,172,172
telemetry_21,UAV_0087,3,0,172
telemetry_22,UAV_0087,1,0,172
telemetry_23,UAV_0087,1,0,172
telemetry_24,UAV_0087,1,0,172
telemetry_25,UAV_0087,2,0,172
telemetry_26,UAV_0087,2,0,172
telemetry_27,UAV_0087,172,172,172
telemetry_28,UAV_0087,1,0,172
telemetry_01,UAV_0088,1,0,322
telemetry_02,UAV_0088,1,0,322
telemetry_03,UAV_0088,147,318,322
telemetry_04,UAV_0088,2,0,322
telemetry_05,UAV_0088,1,0,322
telemetry_06,UAV_0088,1,0,322
telemetry_07,UAV_0088,245,302,322
telemetry_08,UAV_0088,322,322,322
telemetry_09,UAV_0088,1,0,322
telemetry_10,UAV_0088,1,0,322
telemetry_11,UAV_0088,1,0,322
telemetry_12,UAV_0088,3,0,322
telemetry_13,UAV_0088,1,0,322
telemetry_14,UAV_0088,322,322,322
telemetry_15,UAV_0088,2,0,322
telemetry_16,UAV_0088,6,22,322
telemetry_17,UAV_0088,147,318,322
telemetry_18,UAV_0088,1,0,322
telemetry_19,UAV_0088,1,0,322
telemetry_20,UAV_0088,322,322,322
telemetry_21,UAV_0088,3,0,322
telemetry_22,UAV_0088,1,0,322
telemetry_23,UAV_0088,1,0,322
telemetry_24,UAV_0088,1,0,322
telemetry_25,UAV_0088,2,0,322
telemetry_26,UAV_0088,2,0,322
telemetry_27,UAV_0088,322,322,322
telemetry_28,UAV_0088,1,0,322
telemetry_01,UAV_0089,1,0,207
telemetry_02,UAV_0089,1,0,207
telemetry_03,UAV_0089,75,202,207
telemetry_04,UAV_0089,2,0,207
telemetry_05,UAV_0089,1,0,207
telemetry_06,UAV_0089,2,0,207
telemetry_07,UAV_0089,168,199,207
telemetry_08,UAV_0089,4,0,207
telemetry_09,UAV_0089,1,0,207
telemetry_10,UAV_0089,1,0,207
telemetry_11,UAV_0089,1,0,207
telemetry_12,UAV_0089,2,0,207
telemetry_13,UAV_0089,1,0,207
telemetry_14,UAV_0089,6,16,207
telemetry_15,UAV_0089,1,0,207
telemetry_16,UAV_0089,8,13,207
telemetry_17,UAV_0089,75,202,207
telemetry_18,UAV_0089,1,0,207
telemetry_19,UAV_0089,1,0,207
telemetry_20,UAV_0089,207,207,207
telemetry_21,UAV_0089,3,0,207
telemetry_22,UAV_0089,1,0,207
telemetry_23,UAV_0089,1,0,207
telemetry_24,UAV_0089,1,0,207
telemetry_25,UAV_0089,2,0,207
telemetry_26,UAV_0089,1,0,207
telemetry_27,UAV_0089,207,207,207
telemetry_28,UAV_0089,1,0,207
telemetry_01,UAV_0090,1,0,181
telemetry_02,UAV_0090,1,0,181
telemetry_03,UAV_0090,123,176,181
telemetry_04,UAV_0090,2,0,181
telemetry_05,UAV_0090,1,0,181
telemetry_06,UAV_0090,1,0,181
telemetry_07,UAV_0090,181,181,181
telemetry_08,UAV_0090,181,181,181
telemetry_09,UAV_0090,1,0,181
telemetry_10,UAV_0090,1,0,181
telemetry_11,UAV_0090,1,0,181
telemetry_12,UAV_0090,2,0,181
telemetry_13,UAV_0090,1,0,181
telemetry_14,UAV_0090,181,181,181
telemetry_15,UAV_0090,1,0,181
telemetry_16,UAV_0090,4,0,181
telemetry_17,UAV_0090,123,176,181
telemetry_18,UAV_0090,1,0,181
telemetry_19,UAV_0090,1,0,181
telemetry_20,UAV_0090,181,181,181
telemetry_21,UAV_0090,3,0,181
telemetry_22,UAV_0090,1,0,181
telemetry_23,UAV_0090,1,0,181
telemetry_24,UAV_0090,1,0,181
telemetry_25,UAV_0090,2,0,181
telemetry_26,UAV_0090,2,0,181
telemetry_27,UAV_0090,181,181,181
telemetry_28,UAV_0090,1,0,181
telemetry_01,UAV_0091,1,0,156
telemetry_02,UAV_0091,1,0,156
telemetry_03,UAV_0091,97,155,156
telemetry_04,UAV_0091,2,0,156
telemetry_05,UAV_0091,1,0,156
telemetry_06,UAV_0091,1,0,156
telemetry_07,UAV_0091,156,156,156
telemetry_08,UAV_0091,156,156,156
telemetry_09,UAV_0091,1,0,156
telemetry_10,UAV_0091,1,0,156
telemetry_11,UAV_0091,1,0,156
telemetry_12,UAV_0091,2,0,156
telemetry_13,UAV_0091,1,0,156
telemetry_14,UAV_0091,156,156,156
telemetry_15,UAV_0091,1,0,156
telemetry_16,UAV_0091,5,10,156
telemetry_17,UAV_0091,97,155,156
telemetry_18,UAV_0091,1,0,156
telemetry_19,UAV_0091,1,0,156
telemetry_20,UAV_0091,156,156,156
telemetry_21,UAV_0091,2,0,156
telemetry_22,UAV_0091,1,0,156
telemetry_23,UAV_0091,1,0,156
telemetry_24,UAV_0091,1,0,156
telemetry_25,UAV_0091,2,0,156
telemetry_26,UAV_0091,2,0,156
telemetry_27,UAV_0091,156,156,156
telemetry_28,UAV_0091,1,0,156
telemetry_01,UAV_0092,1,0,158
telemetry_02,UAV_0092,1,0,158
telemetry_03,UAV_0092,84,156,158
telemetry_04,UAV_0092,2,0,158
telemetry_05,UAV_0092,1,0,158
telemetry_06,UAV_0092,1,0,158
telemetry_07,UAV_0092,158,158,158
telemetry_08,UAV_0092,158,158,158
telemetry_09,UAV_0092,1,0,158
telemetry_10,UAV_0092,1,0,158
telemetry_11,UAV_0092,2,0,158
telemetry_12,UAV_0092,2,0,158
telemetry_13,UAV_0092,1,0,158
telemetry_14,UAV_0092,158,158,158
telemetry_15,UAV_0092,1,0,158
telemetry_16,UAV_0092,7,14,158
telemetry_17,UAV_0092,84,156,158
telemetry_18,UAV_0092,1,0,158
telemetry_19,UAV_0092,1,0,158
telemetry_20,UAV_0092,158,158,158
telemetry_21,UAV_0092,3,0,158
telemetry_22,UAV_0092,1,0,158
telemetry_23,UAV_0092,1,0,158
telemetry_24,UAV_0092,1,0,158
telemetry_25,UAV_0092,2,0,158
telemetry_26,UAV_0092,1,0,158
telemetry_27,UAV_0092,158,158,158
telemetry_28,UAV_0092,1,0,158
telemetry_01,UAV_0093,1,0,171
telemetry_02,UAV_0093,1,0,171
telemetry_03,UAV_0093,111,169,171
telemetry_04,UAV_0093,2,0,171
telemetry_05,UAV_0093,1,0,171
telemetry_06,UAV_0093,2,0,171
telemetry_07,UAV_0093,171,171,171
telemetry_08,UAV_0093,171,171,171
telemetry_09,UAV_0093,1,0,171
telemetry_10,UAV_0093,1,0,171
telemetry_11,UAV_0093,2,0,171
telemetry_12,UAV_0093,2,0,171
telemetry_13,UAV_0093,1,0,171
telemetry_14,UAV_0093,171,171,171
telemetry_15,UAV_0093,1,0,171
telemetry_16,UAV_0093,6,16,171
telemetry_17,UAV_0093,111,169,171
telemetry_18,UAV_0093,1,0,171
telemetry_19,UAV_0093,1,0,171
telemetry_20,UAV_0093,171,171,171
telemetry_21,UAV_0093,2,0,171
telemetry_22,UAV_0093,2,0,171
telemetry_23,UAV_0093,1,0,171
telemetry_24,UAV_0093,1,0,171
telemetry_25,UAV_0093,2,0,171
telemetry_26,UAV_0093,2,0,171
telemetry_27,UAV_0093,171,171,171
telemetry_28,UAV_0093,1,0,171
telemetry_01,UAV_0094,1,0,392
telemetry_02,UAV_0094,1,0,392
telemetry_03,UAV_0094,65,372,392
telemetry_04,UAV_0094,2,0,392
telemetry_05,UAV_0094,1,0,392
telemetry_06,UAV_0094,1,0,392
telemetry_07,UAV_0094,87,326,392
telemetry_08,UAV_0094,392,392,392
telemetry_09,UAV_0094,1,0,392
telemetry_10,UAV_0094,1,0,392
telemetry_11,UAV_0094,1,0,392
telemetry_12,UAV_0094,3,0,392
telemetry_13,UAV_0094,1,0,392
telemetry_14,UAV_0094,392,392,392
telemetry_15,UAV_0094,1,0,392
telemetry_16,UAV_0094,5,5,392
telemetry_17,UAV_0094,65,372,392
telemetry_18,UAV_0094,1,0,392
telemetry_19,UAV_0094,1,0,392
telemetry_20,UAV_0094,392,392,392
telemetry_21,UAV_0094,4,0,392
telemetry_22,UAV_0094,2,0,392
telemetry_23,UAV_0094,1,0,392
telemetry_24,UAV_0094,1,0,392
telemetry_25,UAV_0094,2,0,392
telemetry_26,UAV_0094,2,0,392
telemetry_27,UAV_0094,392,392,392
telemetry_28,UAV_0094,1,0,392
telemetry_01,UAV_0095,1,0,166
telemetry_02,UAV_0095,1,0,166
telemetry_03,UAV_0095,35,159,166
telemetry_04,UAV_0095,2,0,166
telemetry_05,UAV_0095,1,0,166
telemetry_06,UAV_0095,1,0,166
telemetry_07,UAV_0095,166,166,166
telemetry_08,UAV_0095,166,166,166
telemetry_09,UAV_0095,1,0,166
telemetry_10,UAV_0095,1,0,166
telemetry_11,UAV_0095,1,0,166
telemetry_12,UAV_0095,2,0,166
telemetry_13,UAV_0095,1,0,166
telemetry_14,UAV_0095,166,166,166
telemetry_15,UAV_0095,1,0,166
telemetry_16,UAV_0095,5,10,166
telemetry_17,UAV_0095,35,159,166
telemetry_18,UAV_0095,1,0,166
telemetry_19,UAV_0095,1,0,166
telemetry_20,UAV_0095,166,166,166
telemetry_21,UAV_0095,3,0,166
telemetry_22,UAV_0095,2,0,166
telemetry_23,UAV_0095,1,0,166
telemetry_24,UAV_0095,1,0,166
telemetry_25,UAV_0095,2,0,166
telemetry_26,UAV_0095,2,0,166
telemetry_27,UAV_0095,166,166,166
telemetry_28,UAV_0095,1,0,166
telemetry_01,UAV_0096,1,0,491
telemetry_02,UAV_0096,1,0,491
telemetry_03,UAV_0096,117,480,491
telemetry_04,UAV_0096,2,0,491
telemetry_05,UAV_0096,1,0,491
telemetry_06,UAV_0096,1,0,491
telemetry_07,UAV_0096,356,470,491
telemetry_08,UAV_0096,491,491,491
telemetry_09,UAV_0096,1,0,491
telemetry_10,UAV_0096,1,0,491
telemetry_11,UAV_0096,2,0,491
telemetry_12,UAV_0096,2,0,491
telemetry_13,UAV_0096,1,0,491
telemetry_14,UAV_0096,491,491,491
telemetry_15,UAV_0096,1,0,491
telemetry_16,UAV_0096,7,27,491
telemetry_17,UAV_0096,117,480,491
telemetry_18,UAV_0096,1,0,491
telemetry_19,UAV_0096,1,0,491
telemetry_20,UAV_0096,491,491,491
telemetry_21,UAV_0096,3,0,491
telemetry_22,UAV_0096,1,0,491
telemetry_23,UAV_0096,1,0,491
telemetry_24,UAV_0096,1,0,491
telemetry_25,UAV_0096,2,0,491
telemetry_26,UAV_0096,2,0,491
telemetry_27,UAV_0096,491,491,491
telemetry_28,UAV_0096,1,0,491
telemetry_01,UAV_0097,1,0,275
telemetry_02,UAV_0097,1,0,275
telemetry_03,UAV_0097,99,269,275
telemetry_04,UAV_0097,2,0,275
telemetry_05,UAV_0097,1,0,275
telemetry_06,UAV_0097,1,0,275
telemetry_07,UAV_0097,201,270,275
telemetry_08,UAV_0097,275,275,275
telemetry_09,UAV_0097,1,0,275
telemetry_10,UAV_0097,1,0,275
telemetry_11,UAV_0097,2,0,275
telemetry_12,UAV_0097,2,0,275
telemetry_13,UAV_0097,1,0,275
telemetry_14,UAV_0097,275,275,275
telemetry_15,UAV_0097,2,0,275
telemetry_16,UAV_0097,6,11,275
telemetry_17,UAV_0097,99,269,275
telemetry_18,UAV_0097,1,0,275
telemetry_19,UAV_0097,1,0,275
telemetry_20,UAV_0097,275,275,275
telemetry_21,UAV_0097,3,0,275
telemetry_22,UAV_0097,1,0,275
telemetry_23,UAV_0097,1,0,275
telemetry_24,UAV_0097,1,0,275
telemetry_25,UAV_0097,2,0,275
telemetry_26,UAV_0097,2,0,275
telemetry_27,UAV_0097,275,275,275
telemetry_28,UAV_0097,1,0,275
telemetry_01,UAV_0098,1,0,307
telemetry_02,UAV_0098,1,0,307
telemetry_03,UAV_0098,174,303,307
telemetry_04,UAV_0098,2,0,307
telemetry_05,UAV_0098,1,0,307
telemetry_06,UAV_0098,1,0,307
telemetry_07,UAV_0098,231,293,307
telemetry_08,UAV_0098,307,307,307
telemetry_09,UAV_0098,1,0,307
telemetry_10,UAV_0098,1,0,307
telemetry_11,UAV_0098,1,0,307
telemetry_12,UAV_0098,2,0,307
telemetry_13,UAV_0098,1,0,307
telemetry_14,UAV_0098,307,307,307
telemetry_15,UAV_0098,1,0,307
telemetry_16,UAV_0098,6,22,307
telemetry_17,UAV_0098,174,303,307
telemetry_18,UAV_0098,1,0,307
telemetry_19,UAV_0098,1,0,307
telemetry_20,UAV_0098,307,307,307
telemetry_21,UAV_0098,3,0,307
telemetry_22,UAV_0098,1,0,307
telemetry_23,UAV_0098,1,0,307
telemetry_24,UAV_0098,1,0,307
telemetry_25,UAV_0098,2,0,307
telemetry_26,UAV_0098,2,0,307
telemetry_27,UAV_0098,307,307,307
telemetry_28,UAV_0098,1,0,307
telemetry_01,UAV_0099,1,0,145
telemetry_02,UAV_0099,1,0,145
telemetry_03,UAV_0099,145,145,145
telemetry_04,UAV_0099,2,0,145
telemetry_05,UAV_0099,1,0,145
telemetry_06,UAV_0099,1,0,145
telemetry_07,UAV_0099,145,145,145
telemetry_08,UAV_0099,145,145,145
telemetry_09,UAV_0099,1,0,145
telemetry_10,UAV_0099,1,0,145
telemetry_11,UAV_0099,1,0,145
telemetry_12,UAV_0099,2,0,145
telemetry_13,UAV_0099,1,0,145
telemetry_14,UAV_0099,145,145,145
telemetry_15,UAV_0099,1,0,145
telemetry_16,UAV_0099,5,5,145
telemetry_17,UAV_0099,145,145,145
telemetry_18,UAV_0099,1,0,145
telemetry_19,UAV_0099,1,0,145
telemetry_20,UAV_0099,145,145,145
telemetry_21,UAV_0099,3,0,145
telemetry_22,UAV_0099,1,0,145
telemetry_23,UAV_0099,1,0,145
telemetry_24,UAV_0099,1,0,145
telemetry_25,UAV_0099,2,0,145
telemetry_26,UAV_0099,2,0,145
telemetry_27,UAV_0099,145,145,145
telemetry_28,UAV_0099,1,0,145
telemetry_01,UAV_0100,1,0,152
telemetry_02,UAV_0100,1,0,152
telemetry_03,UAV_0100,57,148,152
telemetry_04,UAV_0100,2,0,152
telemetry_05,UAV_0100,1,0,152
telemetry_06,UAV_0100,1,0,152
telemetry_07,UAV_0100,152,152,152
telemetry_08,UAV_0100,152,152,152
telemetry_09,UAV_0100,1,0,152
telemetry_10,UAV_0100,1,0,152
telemetry_11,UAV_0100,1,0,152
telemetry_12,UAV_0100,2,0,152
telemetry_13,UAV_0100,1,0,152
telemetry_14,UAV_0100,152,152,152
telemetry_15,UAV_0100,1,0,152
telemetry_16,UAV_0100,4,0,152
telemetry_17,UAV_0100,57,148,152
telemetry_18,UAV_0100,1,0,152
telemetry_19,UAV_0100,1,0,152
